#{"t_start": 1777634231.6954997, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
1.45,8,472.508808
-2.3,5,472.54671
-2.35,25,472.724663
7.9,35,472.975396
-2.25,4,473.009995
-3.15,3,473.032916
-3.15,3,475.642939
-1.7,9,475.697594
0.0,22,475.831646
1.4,29,476.00717
-2.65,8,476.072066
5.55,17,476.182778
5.5,43,476.437423
-1.65,41,476.677873
1.15,54,477.438746
1.35,50,477.817456
-3.4,5,477.855692
-4.8,9,477.915372
10.95,49,478.254596
-4.1,13,478.338773
2.85,14,478.431129
0.2,23,478.572401
-2.75,10,478.627651
-2.3,4,478.654099
-2.45,8,478.712126
-1.6,9,478.774885
-3.2,3,478.795784
2.15,34,479.005844
-4.0,11,479.087303
-2.4,6,479.124038
7.05,23,479.285595
-3.55,7,479.336112
0.15,22,481.975246
-6.95,54,482.312203
-4.9,10,482.380579
-0.15,14,482.461469
3.0,49,482.746706
-1.4,17,482.844708
2.45,38,484.113249
-3.3,6,484.156336
-1.6,8,484.219675
-3.7,19,484.332506
-3.4,5,484.365833
-1.7,10,484.430715
9.05,43,484.67658
7.15,33,484.883416
1.9,15,484.989042
0.6,16,485.094568
-2.05,13,485.179789
8.0,44,485.443133
-4.3,4,485.48611
-4.6,18,485.585171
-0.7,9,485.656163
-2.55,7,485.695778
-1.1,12,485.807461
-4.3,86,489.02264
-3.25,4,489.047644
0.35,18,489.155885
1.45,17,489.259562
-1.35,6,489.295002
-0.05,32,489.492713
-4.05,32,489.672074
-4.1,2,489.686192
-4.3,4,489.71797
1.5,18,490.778802
-1.65,9,490.836082
-4.5,6,490.879555
-1.35,97,491.475713
5.45,21,491.613712
2.05,12,491.685466
0.6,29,491.867707
-5.2,13,491.950488
-0.6,30,492.138798
0.0,15,492.244206
4.15,32,492.472322
-3.3,5,492.516721
-1.8,10,492.579936
-4.3,4,492.611951
-8.2,43,492.874095
10.65,41,495.853857
-4.1,2,495.871211
2.65,15,495.964856
-5.3,14,496.058236
1.45,9,496.128535
5.3,83,497.774981
-3.0,12,497.853389
1.4,19,497.977266
-4.3,16,498.074576
4.85,37,498.31151
-1.75,11,498.37524
0.55,8,498.421236
-3.45,6,498.470973
-2.6,18,498.56034
-5.1,22,498.666279
0.8,14,498.747801
0.05,21,498.880486
9.55,40,499.132433
-2.5,38,499.332564
-0.45,9,499.389192
-7.05,55,499.6849
-0.6,9,499.743624
-2.95,11,499.801452
-4.7,8,499.85143
-4.6,7,499.893681
9.2,24,502.460107
1.45,37,502.688782
-2.4,5,502.724216
-4.1,2,502.738976
-1.2,25,502.892463
-3.45,6,502.932073
-3.6,8,502.98111
0.75,16,503.082464
-2.0,13,503.561773
-1.2,16,503.663039
14.7,74,504.100718
-3.4,6,504.134537
5.1,23,504.270109
-4.8,9,504.3219
-3.7,8,504.37223
-2.4,17,504.473125
-3.3,24,504.636113
-3.95,11,504.703666
2.5,19,504.837967
-2.65,9,504.901294
14.35,43,505.16395
-3.35,5,505.1943
-6.5,46,505.488914
-3.85,20,505.625706
-2.45,7,505.667141
-4.7,8,505.721379
-4.5,6,505.759568
3.8,18,505.856083
2.25,12,505.931929
-0.25,36,508.791077
-3.45,7,508.837162
6.65,31,509.029532
4.15,31,509.202249
2.85,16,510.246806
-0.6,18,510.37346
4.45,19,510.480565
4.1,23,510.615134
10.1,24,510.75297
17.5,73,511.216717
4.9,41,511.477615
-2.05,12,511.543871
-0.6,9,511.600454
-3.0,12,511.680902
-0.35,25,511.836011
7.3,51,512.163863
4.95,36,512.363376
-3.8,9,512.420597
-1.1,12,512.496791
-3.05,13,512.584511
0.65,17,512.683245
-4.5,6,515.304991
-4.3,4,515.343923
11.4,54,515.647683
0.6,17,515.727144
3.8,26,516.257097
-2.5,18,516.369618
-3.5,6,516.430199
-1.45,16,516.535473
-3.8,9,516.606236
-3.3,35,516.940958
0.3,19,517.226207
1.9,23,517.660596
-0.7,24,518.015837
1.3,40,518.612516
13.6,41,519.030761
-3.8,9,519.08695
-3.85,20,519.241184
-2.4,7,519.297877
-4.7,39,519.527749
-3.9,12,519.612313
-3.2,15,519.705971
0.4,20,519.863969
-5.2,13,519.985105
-4.2,3,520.007111
-0.5,7,520.055211
1.1,32,522.819227
4.35,22,522.962287
-4.4,5,523.01196
-1.6,8,523.078482
-4.3,4,523.103124
12.8,38,523.37531
-4.1,2,523.39445
-4.2,3,523.421924
10.25,34,524.0424
-4.8,19,524.162173
-1.05,24,524.325068
-1.65,10,524.39907
-4.2,36,524.652804
-4.9,10,524.714333
-2.3,4,524.746642
3.35,21,524.888507
-7.5,36,525.117517
-4.5,6,525.15862
-3.8,20,525.293384
-2.4,6,525.345026
-0.95,13,525.437712
-0.15,23,525.580453
-3.45,16,525.675772
-1.55,7,525.723428
-4.0,11,525.78764
-2.3,4,525.82064
-2.7,8,525.866378
0.2,19,525.988646
-4.8,9,526.051761
9.45,46,526.318369
-1.85,11,526.387927
-3.2,4,526.410948
-4.4,5,526.450076
-4.35,15,526.542521
-3.5,6,526.590096
8.05,24,529.342858
2.35,29,529.519077
5.4,30,530.045573
-2.25,4,530.08358
-2.85,11,530.1678
-0.65,32,530.405405
-4.1,2,530.422864
-3.15,3,530.451861
-1.9,11,530.524207
-0.65,8,530.59269
2.9,14,530.705804
11.25,31,530.9148
0.3,11,530.992876
-0.6,9,531.05756
4.05,14,531.132907
0.25,21,531.254981
-4.1,2,531.271304
-1.9,12,531.345342
-3.1,22,531.470158
-1.95,12,531.555853
-3.15,3,531.581807
10.95,58,532.06146
1.35,18,532.19075
-1.45,7,532.242334
-1.45,6,532.284295
3.35,20,532.421732
-2.25,4,532.460294
-2.45,6,532.497006
-6.0,21,532.653427
0.95,14,532.745352
-3.5,8,532.80401
0.4,9,532.863834
-2.9,11,532.940495
-1.4,16,533.057697
0.8,16,535.983857
-3.5,6,536.020976
17.8,63,536.923146
-2.4,7,536.969264
-3.4,5,537.005966
3.0,24,537.177771
-4.2,3,537.20679
-3.3,14,537.289132
-2.3,5,537.323175
-1.65,8,537.377301
-1.55,7,537.419499
-4.3,4,537.455589
-4.5,28,537.631014
2.55,18,537.744085
-4.2,3,537.770411
-2.35,15,537.881603
-0.55,8,537.937485
-2.35,5,537.976319
-3.5,7,538.01883
-0.4,16,538.123691
-1.65,8,538.178815
4.85,25,538.349272
0.15,20,538.531635
-0.9,22,538.69226
1.7,36,538.943065
-1.35,6,538.988503
2.0,12,539.073675
-2.25,4,539.100058
1.6,16,539.196463
-4.3,4,539.228405
-3.35,5,539.269957
-1.4,6,539.317136
17.85,49,539.639082
0.5,18,539.758786
-3.5,7,539.803099
-4.1,2,539.824243
-4.1,2,539.838818
-3.25,4,539.872902
-3.35,5,539.92107
-3.2,3,539.943315
-0.75,9,540.010923
1.25,10,542.823332
0.45,8,542.903387
-4.2,3,542.929865
-0.7,9,542.999052
6.65,29,543.595011
17.7,39,543.849803
-2.55,30,544.06058
0.65,76,544.557426
-1.55,8,544.618563
-2.6,7,544.671141
-1.4,16,544.77754
2.15,13,544.869884
-2.2,13,544.968646
13.3,52,545.329779
-3.15,13,545.417836
-2.1,13,545.513732
1.4,19,545.661606
-3.65,8,545.7216
0.8,15,545.809122
-4.8,9,545.864734
0.95,34,546.062341
0.5,7,546.106541
-3.45,7,546.160961
-1.25,34,546.378087
-0.3,27,546.556981
3.85,17,549.365677
-4.3,14,549.474692
8.5,30,550.123091
-3.05,12,550.205333
-6.0,41,550.430671
1.8,24,550.569582
-2.65,8,550.616202
-4.7,19,550.71881
5.75,16,550.805346
-2.4,6,550.841461
0.85,15,550.949189
2.45,10,551.013192
1.7,25,551.166451
4.8,16,551.265372
-2.6,10,551.343108
24.65,105,552.09547
-1.7,22,552.241788
-4.4,5,552.277313
-1.9,63,552.62648
3.05,43,552.887402
8.1,61,556.493796
0.9,24,556.637697
-5.3,44,556.919341
3.5,19,557.067769
1.0,13,557.167037
1.35,10,557.228834
-4.35,15,557.339596
2.25,22,557.509684
1.35,31,557.713042
1.9,14,557.814364
3.3,20,557.947736
-4.1,2,557.963782
-1.5,7,558.006291
-3.5,6,558.059011
-0.6,8,558.120291
-1.7,18,558.265007
-0.4,6,558.319466
-0.75,29,558.529299
-2.55,7,558.58163
-3.05,22,558.731469
-1.85,11,558.806218
11.4,41,559.099505
-4.1,2,559.125494
-2.4,6,559.163977
-4.6,49,559.478016
-4.0,11,559.560351
2.05,13,559.665144
-1.95,11,559.750785
-4.1,2,559.775529
-4.1,2,559.805879
-3.25,4,559.842253
-3.6,7,562.693597
2.95,14,562.788213
-3.2,3,563.147331
0.85,13,563.236558
-3.2,13,563.323107
-3.45,6,563.369034
-1.3,5,563.404922
1.2,34,563.65161
-4.45,16,563.765095
1.25,30,563.970147
-0.4,7,564.027421
0.35,9,564.086917
-3.2,3,564.112405
-4.0,11,564.18762
4.4,29,564.361003
4.25,12,564.44322
11.45,46,564.779608
-1.25,34,565.038064
-4.5,16,565.15021
5.1,23,565.301819
18.9,52,565.67132
-0.5,17,565.801712
3.45,19,565.948258
5.15,21,566.088092
-4.7,8,566.150811
-3.35,5,566.195812
-3.9,10,566.267441
-4.9,20,566.394983
-3.15,3,566.419648
1.2,11,566.506749
9.1,24,569.468385
-1.0,22,569.994538
-0.5,7,570.053957
-4.1,2,570.074257
-2.6,8,570.128697
0.25,9,570.190497
-3.35,6,570.231654
-3.6,7,570.277645
-0.15,13,570.363862
-1.0,12,570.435174
-3.65,8,570.500235
0.05,22,570.708513
0.3,10,570.810342
0.1,15,570.939426
-0.75,9,571.025018
-0.4,6,571.079154
15.3,45,571.424505
-0.35,6,571.475821
-2.9,15,571.56822
0.05,13,571.655454
4.3,21,571.783243
-4.5,6,571.823474
4.85,16,571.933036
0.3,8,571.981249
-3.0,11,572.060875
-0.75,10,572.138925
5.9,20,572.281965
1.4,18,572.402679
-1.1,13,572.50393
-3.65,8,572.55997
-1.75,10,572.635025
0.0,22,572.777675
-1.35,5,572.824581
11.3,33,573.045326
-5.1,12,573.134751
-1.5,7,573.185786
-2.25,4,573.212567
-3.15,3,573.23676
14.45,34,573.473576
-0.3,36,576.84643
-3.9,10,576.911661
-1.7,19,577.057642
-1.35,5,577.090965
-4.7,8,577.137958
-3.25,5,577.189941
0.25,20,577.336304
-0.95,12,577.438128
-4.4,5,577.486521
0.7,16,577.584249
3.5,21,577.711984
3.05,32,577.913261
-1.7,8,577.968858
-2.65,38,578.207968
-1.25,14,578.311419
3.8,56,578.65295
3.9,34,578.866611
-4.3,4,578.894264
15.35,70,579.344166
0.9,25,579.518075
-4.6,7,579.561034
-1.0,13,579.636099
-3.25,4,579.662715
-3.25,4,579.702564
-1.95,11,579.787753
-0.45,17,579.90334
0.8,25,580.661164
-0.5,7,583.43299
-3.15,3,583.456422
-3.5,16,583.563977
9.3,32,583.778812
-4.2,3,583.802753
-3.15,3,583.826364
6.9,28,584.028009
2.15,13,584.109078
0.45,8,584.157466
5.0,23,584.311779
-3.4,5,584.348289
-0.6,19,584.492954
15.4,30,584.705829
1.3,9,584.763732
-4.7,8,584.819762
-2.25,4,584.848378
-3.55,17,584.954102
-0.65,8,584.999103
-4.6,7,585.044525
-1.55,7,585.085517
1.05,17,585.193847
4.15,24,585.344729
-0.5,8,585.398396
-3.3,5,585.434341
-2.45,16,585.543416
-2.75,60,585.905966
15.0,70,586.410191
1.9,15,586.521631
12.2,44,587.238397
-2.5,7,587.329489
-2.45,7,590.428561
-4.1,2,590.450366
1.75,16,590.557572
-2.95,11,590.635115
-4.6,7,590.6769
-0.15,13,590.752939
6.9,45,591.08851
1.05,32,591.313636
-1.6,9,591.384058
-3.6,7,591.437201
-3.2,3,591.458957
2.55,19,591.622101
-0.45,7,591.670187
-3.7,8,591.715814
3.0,15,591.805846
-2.55,27,591.996294
1.75,16,592.116331
-0.2,18,592.229932
-2.0,12,592.31732
-3.05,12,592.411268
-4.1,2,592.428859
-3.3,5,592.46497
14.2,36,592.703228
4.3,21,592.825841
-0.8,20,592.957606
1.1,11,593.036548
-4.3,4,593.067469
-2.6,10,593.130338
-5.0,11,593.203797
-1.35,5,593.236545
-2.75,30,593.448421
-0.5,17,593.560737
-4.9,10,593.621061
-3.2,3,594.075877
-3.35,5,594.106096
-1.5,6,594.143853
-4.3,4,594.172042
2.65,26,594.342676
-0.65,20,597.03096
-3.3,4,597.056041
9.3,42,597.310201
-4.2,3,597.333961
-4.15,13,597.409591
-3.35,6,597.456977
-4.2,3,597.475135
6.6,39,597.735665
-0.45,7,597.787537
-2.6,7,597.839918
-1.7,9,597.893384
-3.7,8,597.953361
-4.1,2,597.974166
-3.15,13,598.052431
-4.8,9,598.124945
-3.55,7,598.170273
5.5,29,598.356042
3.1,23,598.503051
-2.3,5,598.54388
-4.2,3,598.563616
-3.2,3,598.58704
-3.2,3,598.607879
-2.85,10,598.684009
-3.25,4,598.709073
4.0,24,598.848485
8.05,42,599.092408
2.5,28,599.267684
-0.85,11,599.33939
-0.85,11,599.418826
0.8,14,599.507631
-1.65,9,599.560438
2.5,17,599.657664
-0.5,7,599.720752
-4.3,4,599.754332
-2.75,19,599.889788
5.1,15,600.340212
-2.5,7,600.383434
-3.2,4,600.410018
-4.25,24,600.545558
4.55,19,603.659278
-2.6,18,603.77698
-1.3,16,603.868729
-3.55,7,603.927169
-0.6,8,604.001329
1.7,18,604.142451
-3.5,7,604.198653
-5.25,25,604.360797
-0.75,9,604.423965
-0.3,16,604.540571
-3.0,33,604.732777
2.55,18,604.836838
10.65,40,605.095215
-4.2,3,605.117085
-3.45,6,605.154265
-1.15,14,605.253892
2.3,22,605.390145
3.15,13,605.473982
-0.15,14,605.555699
2.25,13,605.641848
-6.2,23,605.786489
2.95,15,605.884057
4.25,23,606.022436
-2.55,7,606.072257
1.15,11,606.147259
8.5,34,606.396563
-1.35,15,606.503032
9.1,34,607.454113
0.4,9,607.579804
-3.8,19,607.810249
10.35,23,611.984258
-5.0,11,612.151051
-1.35,7,612.245729
2.4,20,612.450718
-2.3,15,612.58453
-4.4,5,612.63238
-2.75,19,612.817428
1.5,18,613.000897
-3.65,8,613.086026
9.3,61,613.587503
0.25,52,614.0145
-3.15,3,614.037862
4.05,25,614.227295
-3.6,8,614.302309
-3.95,21,614.466409
7.55,28,614.681528
-3.1,13,614.775118
-3.25,14,614.880501
12.4,42,615.202512
-2.85,10,615.306442
-1.0,54,616.374094
-3.85,11,616.485549
-1.4,27,616.757887
-3.25,4,616.805329
4.25,34,620.645878
5.55,28,620.853252
11.6,41,621.153175
-4.5,6,621.202696
-2.25,26,621.36551
-3.35,6,621.419884
10.05,25,621.619311
-4.6,17,621.7356
-3.0,12,621.822658
-3.2,13,621.930624
-5.6,17,622.076774
-3.15,3,622.106925
-3.45,26,622.310364
-3.15,3,622.334977
-2.55,7,622.395593
3.8,17,622.538376
24.2,79,623.11429
-1.3,5,623.155921
-1.75,10,623.233812
-1.65,8,623.33199
-2.25,4,623.388936
3.35,42,623.845974
-0.1,43,625.537977
-1.35,7,625.630421
-1.2,37,625.986646
-3.15,13,626.096714
10.75,41,630.673843
1.25,20,630.875328
-1.5,18,631.082675
4.9,25,631.338676
-2.6,7,631.413346
-3.2,3,631.444461
0.2,20,631.644697
3.95,34,631.982526
-4.1,2,632.00778
-5.0,11,632.117717
9.3,33,632.383824
5.05,14,632.530457
-4.1,2,632.550052
-4.7,19,632.696976
-4.1,2,632.720345
0.5,17,632.865345
2.65,26,633.145804
9.65,29,633.467724
17.15,35,633.799762
2.45,19,633.940354
-5.7,18,634.09591
-0.35,6,634.166296
-3.4,6,634.218807
-4.2,3,634.257817
-1.35,5,634.779426
-3.75,9,634.855886
8.15,32,635.155652
-4.2,3,635.245502
8.0,24,635.557034
-0.35,86,640.06445
11.3,42,640.451619
2.85,25,640.662835
-2.9,30,640.906373
-1.3,5,640.945475
-0.75,9,641.022249
-3.15,3,641.048012
-2.95,11,641.142145
10.7,36,641.421612
-0.85,10,641.528299
-4.8,19,641.704339
2.1,13,641.838283
5.75,17,642.000485
2.2,21,642.175749
-3.45,16,642.291022
-3.5,6,642.33835
-1.6,8,642.4022
-1.2,14,642.490802
-4.2,3,642.513835
9.9,39,642.75964
1.2,10,642.827915
-2.45,6,642.866274
-1.5,7,643.304685
-0.9,26,643.487306
-2.65,18,643.620191
2.35,29,643.865271
3.05,14,643.979926
8.15,36,647.143747
9.2,34,647.380899
8.35,33,647.596343
-0.1,14,647.693397
0.5,9,647.749112
1.15,22,647.89574
-2.1,23,648.03501
-4.1,2,648.059573
0.3,10,648.127393
-1.0,14,648.215287
-1.65,18,648.317948
3.2,20,648.509849
-0.85,10,648.581452
-3.05,12,648.674729
5.6,28,648.866507
-3.7,8,648.931023
-0.9,10,649.00563
4.65,28,649.193453
1.45,18,649.314411
-3.15,13,649.416721
-4.6,7,649.47897
-3.15,3,649.501174
2.45,59,650.312561
-4.3,4,650.341662
-4.4,5,650.376892
0.25,12,650.457265
5.9,26,650.649819
1.5,17,650.775174
-4.15,13,650.862175
-2.05,12,650.929925
-4.2,3,650.953753
8.2,66,654.26689
-3.45,6,654.312549
-1.85,11,654.384547
-1.3,5,654.421263
1.25,20,654.556071
1.0,12,654.644192
-4.4,15,654.75223
0.85,44,655.062525
10.95,29,655.272769
2.2,12,655.360622
-3.1,12,655.452011
4.5,43,655.749498
-0.7,11,655.819983
14.6,42,656.099648
4.2,24,656.26861
-3.2,4,656.306109
-5.4,36,657.214802
-2.9,10,657.298723
-1.45,6,657.342701
-3.05,13,657.457726
-2.7,9,657.524538
-0.75,9,657.594728
-3.15,3,657.616912
1.9,34,657.865621
-5.0,11,657.956066
-1.0,23,658.129009
-2.25,16,661.212029
14.55,73,661.729747
-2.25,4,661.772735
-3.3,4,661.804735
-1.75,10,661.886416
0.4,31,662.11994
5.1,22,662.276134
-1.0,23,662.438499
-4.9,10,662.506059
7.8,55,662.845331
1.8,14,662.943035
-0.8,11,663.014067
3.9,15,663.1204
0.95,24,663.270181
1.3,9,663.319686
-1.5,16,663.415279
-2.45,6,663.464754
-4.1,2,663.491114
-3.9,31,664.698069
-0.65,8,664.76137
1.35,18,664.882486
8.25,24,665.02441
-3.4,5,665.06645
0.25,10,665.13053
-4.2,3,665.152139
-4.3,4,665.17924
-0.95,12,665.25267
1.75,15,665.345276
-4.7,8,665.406029
1.25,11,665.47673
-0.05,13,665.583668
2.75,15,665.688972
-3.5,16,668.626962
6.85,85,669.181162
0.05,13,669.27137
-2.25,5,669.305054
1.1,22,669.440733
-0.6,8,669.506443
-3.6,28,669.681152
-3.6,7,669.724312
4.7,17,669.840616
-0.65,11,669.917179
-4.7,8,669.973364
-4.3,4,670.008808
-2.55,7,670.065115
-4.8,9,670.126856
-4.15,13,670.217492
-4.2,3,670.242668
9.0,24,670.439621
1.9,13,670.552212
-2.45,16,670.679059
-2.3,14,670.786351
-2.85,10,670.850006
1.6,21,672.814498
5.15,21,672.966039
23.8,68,673.399189
-0.2,15,673.49904
-4.2,3,673.524424
-3.7,18,673.635485
-1.95,11,673.713947
14.15,48,676.749138
-0.7,10,676.817995
-3.65,8,676.886797
1.9,14,676.990895
-2.4,6,677.053741
19.5,57,677.432994
2.3,20,677.577416
2.9,25,677.753811
-4.6,7,677.804193
0.55,8,677.86162
1.1,14,677.960685
-3.4,5,677.995332
-0.6,8,678.043234
-4.2,13,678.13766
-2.75,9,678.194451
-3.15,3,678.222449
-3.25,4,678.249716
0.4,9,678.309541
-2.45,6,678.350271
9.2,54,678.708026
4.0,14,678.808106
3.5,20,678.939684
-4.1,2,679.441654
12.7,52,679.820071
4.15,22,679.983153
-1.0,12,680.07217
-1.4,6,680.110818
-1.8,9,680.165759
-3.6,17,680.274012
9.85,37,680.544926
2.25,53,683.696329
-2.05,24,683.873483
3.1,13,683.954808
-3.25,4,683.987984
3.1,12,684.060617
2.35,9,684.12598
2.0,24,684.291698
1.6,18,684.420289
-0.8,32,684.637188
6.65,21,684.789229
0.1,11,684.867156
-0.85,11,684.933919
3.9,14,685.033119
6.75,27,685.214993
-4.45,16,685.319704
9.05,38,685.582232
3.75,15,685.691406
-1.05,32,686.462138
6.05,26,686.630754
-3.35,16,686.748487
-2.95,11,686.835721
-1.45,6,686.888763
5.45,30,687.092506
2.2,10,687.155001
2.7,16,687.270192
-1.05,13,687.357558
-3.15,24,687.52385
0.95,14,690.49168
10.7,33,690.731655
-2.0,12,690.804043
2.3,20,690.927456
-4.3,4,690.967337
1.65,18,691.09541
-2.2,4,691.131403
5.2,13,691.230611
-2.35,5,691.271353
-4.3,4,691.302282
-1.25,5,691.341457
3.75,15,691.43542
-3.95,11,691.512072
-3.15,3,691.546625
-0.7,22,691.711063
-0.55,17,691.824983
2.45,39,692.088109
4.25,31,692.344132
4.5,19,692.480796
-1.75,10,692.549898
-3.3,4,692.579649
2.25,21,693.010085
-3.3,14,693.103337
-2.55,7,693.155301
0.95,22,693.305512
3.55,16,693.425286
-1.45,7,693.485039
12.3,43,693.762829
6.1,39,694.030827
-2.55,7,694.074467
1.45,9,694.146462
0.85,13,694.244192
0.4,9,694.306586
-3.85,40,697.348119
-4.1,2,697.36985
-4.2,3,697.398234
1.0,14,697.511387
2.95,24,697.670563
14.35,37,697.938499
2.2,11,698.015215
-1.35,6,698.062414
-4.1,2,698.078419
1.8,48,698.405332
2.7,17,698.521747
-4.5,6,698.560112
-4.3,4,698.594218
7.55,34,698.84393
1.55,17,698.977568
0.6,7,699.030059
-3.25,15,699.133439
5.6,49,699.968388
2.65,28,700.274647
-2.0,13,700.437698
-0.65,10,700.556876
-1.6,18,700.799221
-0.55,39,701.137487
-0.25,30,701.395224
-4.1,2,701.415225
-4.4,5,701.464154
-3.4,5,701.511561
-0.55,7,701.574585
-3.2,3,701.59967
-2.05,23,701.775069
9.95,62,707.550585
-0.2,13,707.722328
-4.6,7,707.843496
2.5,17,708.049301
-0.9,21,708.278849
14.7,39,708.82038
-5.0,11,709.013828
-4.7,8,709.146773
-1.85,21,709.357644
2.85,19,709.561589
-1.45,8,709.642206
-4.2,3,709.68011
3.55,18,709.877457
7.15,44,711.644797
-3.35,5,711.696572
-9.4,65,712.203871
-3.75,22,712.437382
10.95,36,713.025167
-0.65,11,713.194438
-4.6,7,713.309274
1.8,27,713.629128
0.5,42,714.159589
-4.4,5,714.223787
-1.75,9,718.217851
-3.9,31,718.608838
2.8,15,718.9783
-4.7,39,719.684793
-0.2,14,719.819708
1.0,23,720.046093
-5.5,16,720.185327
-2.8,32,720.532824
-5.7,18,720.715492
-2.3,5,720.797979
-1.3,5,720.858241
-3.55,17,721.039302
-1.2,14,721.187806
-3.25,4,721.2345
21.4,73,723.286274
10.05,26,723.561372
5.7,18,723.729451
4.8,26,723.970421
-3.3,4,724.007501
0.6,16,724.133719
1.4,21,724.286813
-5.4,25,724.473955
4.3,20,724.623797
2.65,26,724.827254
-2.25,4,724.869282
-1.5,7,724.952631
-2.2,14,728.948743
-2.8,12,729.035808
-0.25,16,729.184598
6.55,32,729.495461
0.65,16,729.65734
-0.55,18,729.806783
-1.4,6,729.854055
-4.3,4,729.895727
-4.3,4,729.928235
13.2,57,730.485377
-4.2,3,730.514703
-1.1,54,731.036979
-1.1,13,731.156599
-1.4,7,731.226517
-4.1,2,731.253334
3.45,19,732.045511
8.35,20,732.244583
-2.45,6,732.30534
25.9,84,733.120831
0.75,14,733.281016
-1.5,7,733.354467
9.95,27,733.598485
2.65,28,733.831978
-1.5,6,733.890566
-1.55,7,733.968189
6.1,32,734.220524
1.45,9,734.288085
-0.95,11,737.964138
-4.1,2,737.983015
0.4,11,738.067305
-2.45,6,738.122753
-1.95,11,738.210801
-4.5,6,738.262015
1.75,16,738.380268
5.0,15,738.511138
-4.1,2,738.533715
-0.45,18,738.681932
5.05,34,738.960877
-4.0,11,739.037601
1.25,11,739.124748
1.6,17,739.263083
2.5,17,739.385645
-4.1,12,739.482633
-0.2,14,739.604264
6.6,39,740.531467
-1.35,5,740.575763
-4.5,6,740.624857
1.25,10,740.706261
-4.4,5,740.745055
-0.65,31,740.971611
-4.3,14,741.105528
0.4,10,741.194655
-0.35,28,741.392601
-2.4,6,741.432063
-3.55,18,741.54145
-0.6,20,741.684827
-0.05,13,741.777346
2.8,15,741.903313
0.4,19,742.033789
-2.0,22,742.17504
7.55,31,742.369881
5.55,20,745.572291
5.25,22,745.740861
-4.7,8,745.801556
9.35,38,746.089827
-1.45,6,746.131655
2.1,13,746.225134
0.85,34,746.43932
0.85,26,746.62499
4.25,22,746.776564
-1.1,14,746.880632
1.1,13,746.982409
4.0,47,748.29728
-1.35,15,748.395694
0.3,9,748.456353
-3.95,34,748.699028
-2.85,10,748.759792
-0.55,7,748.809798
-2.1,14,748.898214
-0.45,6,748.949815
0.95,13,749.041993
-2.75,9,749.100967
8.25,30,749.292278
7.5,29,749.471719
-3.4,5,749.504552
-3.45,6,749.549809
6.9,29,749.771947
-1.5,27,749.968067
-4.6,7,750.017166
-0.45,8,753.110191
-3.05,12,753.207387
-0.95,13,753.304742
5.65,20,753.478995
-2.45,6,753.53143
0.0,12,753.62796
-0.75,10,753.715674
3.2,14,753.83044
1.75,15,753.996257
-5.0,31,754.311912
8.55,68,754.846379
-1.75,9,754.925549
14.3,55,755.82686
-3.1,12,755.950541
-0.85,10,756.044668
-3.45,6,756.093003
-2.4,8,756.155503
-5.0,22,756.302496
6.9,26,756.543387
2.2,11,756.631102
-0.1,25,756.808858
-3.25,14,756.905244
-2.45,6,756.94359
1.05,13,757.037692
3.0,15,757.147694
-3.3,4,757.181157
15.7,55,757.649346
-5.05,32,760.760654
14.35,35,761.04517
-0.6,9,761.118333
4.15,23,761.287351
5.85,16,761.401666
2.65,39,761.641618
3.25,51,761.975903
9.75,35,762.96697
3.8,15,763.112131
-3.2,13,763.221519
1.8,16,763.363822
-2.5,6,763.412071
-3.95,11,763.499097
-2.45,6,763.545454
-4.05,23,763.69992
2.15,22,763.852807
2.95,14,763.956778
-1.0,14,764.05087
-4.5,6,764.095412
26.65,66,764.545066
-3.15,3,764.566365
-3.7,8,764.621624
3.8,27,764.829127
-3.25,4,764.860001
-0.1,13,764.961788
11.95,38,768.14505
2.0,28,768.366281
-4.0,11,768.441351
11.5,24,768.603729
11.15,35,768.866482
-2.25,5,768.900455
-3.35,5,768.940915
4.1,14,769.051996
2.0,13,769.137486
-1.3,17,769.270908
1.7,17,769.398549
-4.2,3,769.424543
-1.05,12,769.524937
1.7,17,770.948637
-2.85,10,771.022067
-3.4,6,771.069759
-2.4,6,771.124227
8.25,24,771.296915
-1.75,19,771.432295
1.5,18,771.565509
-3.45,16,771.680648
21.4,69,772.241357
3.35,19,772.38076
-3.6,7,772.439777
-3.55,7,772.484064
-3.3,5,772.523562
3.15,22,772.700798
15.2,45,773.00108
-2.35,5,773.05126
24.0,72,776.594221
3.8,15,776.703532
-1.85,11,776.797513
-4.2,3,776.829939
-4.2,3,776.85814
-4.5,6,776.903637
2.55,17,777.047229
-2.45,6,777.099615
1.2,10,777.196009
6.0,34,777.418272
20.75,75,778.440243
-5.0,11,778.516563
0.05,11,778.609269
-1.85,11,778.693319
4.3,20,778.835398
-1.75,10,778.892548
-0.25,15,778.994232
-3.4,15,779.088427
-4.1,2,779.107866
-2.05,44,779.418124
14.8,60,779.850265
-1.5,7,779.904317
-3.0,13,779.994945
-2.65,10,780.066538
0.3,9,780.128358
-4.8,20,780.272124
-1.25,24,783.443624
-1.35,7,783.492007
4.2,21,783.637153
-4.55,27,783.809637
-5.2,13,783.910395
-4.4,15,783.998381
-4.2,3,784.021674
-8.3,64,784.45926
-3.0,12,784.537287
-1.75,9,784.59804
-6.0,21,785.369653
-4.1,12,785.461211
-3.1,12,785.547322
2.1,22,785.720152
