#{"t_start": 1777634231.6899936, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-2.7,8,484.987434
0.9,24,485.152285
-3.95,21,485.286491
0.65,18,485.384603
-4.3,4,485.410692
-2.9,10,485.484623
2.75,38,485.746595
-4.2,3,485.773813
-1.05,16,485.879171
-4.1,2,485.898976
-1.55,7,485.942795
-5.2,13,486.027946
-3.7,18,486.146133
5.1,43,489.080143
-3.6,7,489.117144
-4.35,15,489.208876
-3.15,3,489.232715
-4.8,19,489.341478
0.45,18,489.455513
-0.2,14,489.541958
3.7,29,489.709815
-1.3,15,490.752094
-0.2,25,490.919281
-1.15,15,491.009986
4.2,22,491.135329
6.6,30,491.314673
3.05,13,491.39768
-3.5,17,491.52147
-0.2,14,491.602714
4.2,22,491.73881
-0.15,54,492.072522
-0.95,22,492.220665
5.55,51,492.595817
-2.25,4,492.627979
-2.2,33,492.817359
1.75,17,492.928436
-0.9,12,493.010537
-2.7,9,495.767425
-5.05,42,496.050654
-1.35,25,496.236509
0.8,17,496.338363
-5.0,11,496.401478
-5.0,11,496.462152
-1.1,13,496.542628
-3.15,3,496.581836
-4.1,2,496.6039
-3.3,25,497.876365
12.0,66,498.291032
-1.5,28,498.465497
-0.5,59,498.77954
0.05,22,498.922201
9.3,32,499.117713
-4.35,77,499.54215
-1.7,29,499.699405
3.7,27,499.852812
-3.8,32,502.474733
-0.8,10,502.543536
9.5,31,502.72462
-5.2,13,502.801087
-2.7,20,502.932964
-2.8,9,502.997092
-3.65,8,503.038968
-6.5,36,503.663497
-1.4,15,503.75483
1.15,11,503.825535
8.2,45,504.081
-3.05,12,504.159398
-4.15,13,504.229524
5.95,24,504.372019
-1.35,7,504.420003
-2.55,17,504.533
-1.25,15,504.625612
6.7,18,504.741461
-1.45,8,504.795534
-1.0,13,504.882918
3.2,23,505.038824
-4.1,2,505.05336
4.1,34,505.259026
-0.45,7,505.307279
4.95,16,505.401281
-4.05,13,505.471885
-4.6,7,505.532585
-5.2,13,505.618857
-4.15,13,505.707399
-3.85,21,505.827374
13.95,60,508.832666
-3.4,15,508.921234
-1.3,5,508.949954
-1.95,12,509.030035
-1.05,22,509.149215
-2.35,25,510.246329
-4.8,9,510.315211
0.4,19,510.436293
-0.05,12,510.505082
-0.3,16,510.588283
1.3,19,510.703012
-0.5,37,510.928553
-4.85,20,511.056897
-4.5,6,511.098539
3.85,25,511.265561
-3.25,4,511.295756
-2.2,4,511.323058
-0.75,11,511.385308
-1.4,16,511.476202
-2.3,24,511.626191
3.3,13,511.711715
-1.0,11,511.780195
11.4,34,511.983872
-1.85,11,512.057222
10.95,58,512.406612
-2.9,11,512.475295
-4.4,5,512.511298
-3.4,5,512.540193
-2.9,31,515.32484
0.55,47,515.58446
-2.25,4,515.614465
-1.8,40,515.822573
-3.55,18,516.317594
-1.2,28,516.516953
12.9,42,516.85465
3.0,24,517.223364
5.55,19,517.594149
-2.1,13,517.794323
-1.6,9,517.920542
-0.9,10,518.062878
1.95,23,518.404239
-1.4,6,518.540037
-3.55,7,518.606072
1.45,17,518.863983
9.15,34,519.106428
-0.6,9,519.177585
-3.0,12,519.262128
0.7,26,519.427174
-4.6,27,519.594121
-1.95,13,519.682446
-4.8,9,519.737221
6.0,34,520.029745
0.0,31,520.215545
-3.15,3,520.238529
1.45,9,522.866389
-3.3,17,522.97682
-1.95,11,523.069729
-4.9,10,523.148815
-3.15,3,523.175912
-3.3,6,523.215041
-2.85,21,523.355212
-1.4,6,523.410066
-3.2,3,523.436754
1.15,13,523.916319
2.0,36,524.136792
-1.3,15,524.248392
-4.1,2,524.265768
4.4,32,524.48515
0.25,10,524.562296
-4.2,3,524.583638
-1.55,8,524.637197
-2.4,32,524.850399
-5.2,13,524.94312
2.0,13,525.031531
9.9,48,525.343394
-2.3,6,525.389621
-1.45,7,525.437212
4.7,17,525.544909
-4.8,9,525.606084
3.1,12,525.670042
-1.3,5,525.707157
1.8,35,525.920882
-4.1,2,525.941123
-1.75,9,526.004206
-1.85,20,526.121723
-5.6,17,526.220558
2.0,24,526.367352
-5.7,18,526.490118
-4.6,7,526.527675
5.0,117,530.243424
1.25,10,530.326541
-4.1,2,530.344753
-0.05,14,530.445378
-2.15,13,530.540112
-0.05,15,530.653825
-2.45,6,530.704225
-1.3,6,530.754048
4.65,20,530.882332
18.3,43,531.162542
-6.1,62,531.53224
0.45,9,531.620598
-1.6,8,531.694561
-4.2,14,531.812014
2.2,11,531.897986
4.65,39,532.181156
-3.25,4,532.221596
-4.1,13,532.309975
-4.05,12,532.393358
-1.55,7,532.440134
-0.2,14,532.538428
-4.3,4,532.572254
-3.15,13,532.676419
8.1,34,532.897385
-3.9,10,532.975235
-0.55,9,533.036428
1.0,14,533.133613
0.65,16,536.061149
2.15,12,536.146162
5.65,30,536.366784
10.1,35,537.059054
-1.25,15,537.157528
-4.1,2,537.178766
-4.2,3,537.204947
0.85,15,537.304281
5.95,25,537.474913
9.7,26,537.630798
-4.7,18,537.744588
-2.25,5,537.7942
-4.2,3,537.814723
0.25,11,537.897456
6.15,23,538.050947
15.8,46,538.363179
-4.1,2,538.378813
-3.15,3,538.404473
-1.3,5,538.451435
-2.6,7,538.517391
4.45,20,538.664684
-2.6,8,538.723882
-0.05,13,538.814412
-4.1,2,538.832925
-2.85,10,538.901854
-2.75,9,538.964573
1.4,40,539.228899
-5.8,19,539.376719
-4.1,13,539.456733
-3.45,6,539.494426
-4.8,9,539.559007
-4.6,7,539.606251
2.05,13,539.683389
1.05,11,539.75929
-2.65,8,539.817721
-2.4,5,539.860411
-3.2,3,539.889267
9.1,33,542.898636
6.6,31,543.118766
-2.5,16,543.632991
-8.5,56,543.998274
2.05,12,544.097967
-1.8,11,544.176329
-4.2,3,544.201277
-0.6,7,544.24554
1.35,9,544.297117
-2.1,14,544.373087
2.65,17,544.476562
12.5,32,544.714627
7.6,18,544.838888
-4.1,2,544.854888
2.25,13,544.952769
2.45,32,545.178336
3.0,13,545.263401
-0.6,8,545.317065
0.6,16,545.434191
-4.6,7,545.477342
-4.2,3,545.501653
1.15,12,545.590436
-3.15,3,545.61865
-2.95,12,545.703832
-4.2,3,545.737318
13.75,64,546.106058
-3.2,4,546.139041
9.15,23,546.279944
-4.1,2,546.296666
-3.25,4,546.329125
2.15,23,546.473037
-0.4,6,546.518987
-3.15,13,546.608542
-3.45,6,546.65279
1.5,37,549.614212
5.95,16,550.165201
2.35,20,550.280214
2.15,21,550.393077
5.4,40,550.630836
-2.8,19,550.733438
-1.2,25,550.872889
27.65,57,551.236961
6.9,25,551.411796
10.35,33,551.642437
-1.45,8,551.69524
-2.45,6,551.755446
-3.7,8,551.812019
-4.1,2,551.82907
-3.2,3,551.856401
-2.6,18,551.983498
-5.3,14,552.073001
6.55,19,552.20673
-0.85,31,552.394139
-5.45,36,552.585494
7.35,35,552.790287
1.95,16,552.903425
4.55,18,553.031828
5.35,41,556.482855
3.7,18,556.597214
-4.4,5,556.627068
15.7,53,556.979631
-2.55,8,557.039251
-1.75,11,557.122604
-1.55,29,557.326446
5.05,14,557.436188
-2.3,5,557.482774
13.35,30,557.675447
0.0,13,557.768808
-2.75,9,557.835667
-3.25,4,557.865183
5.85,26,558.033255
-0.7,9,558.10083
8.95,24,558.309121
-7.2,33,558.548913
5.6,19,558.67791
4.9,25,558.849376
-2.8,9,558.914579
-2.25,4,558.947309
-2.7,9,559.000313
-0.85,10,559.078905
8.45,30,559.284631
0.7,27,559.456132
-2.3,6,559.50527
-0.6,9,559.581589
-0.8,11,559.659065
-0.75,10,559.736187
-8.9,80,563.467302
-4.65,19,563.584054
-3.15,3,563.62324
1.9,13,563.728514
6.8,26,563.903409
-2.5,6,563.942322
-3.65,9,564.017125
-4.5,6,564.057376
17.1,59,564.438735
-1.85,10,564.503368
-1.8,20,564.645005
1.85,18,564.798757
-3.6,18,564.932009
-1.35,5,564.972289
-3.6,7,565.016085
-4.5,6,565.0653
-4.4,5,565.101229
-3.75,9,565.164594
8.15,22,565.300929
1.05,13,565.394389
1.35,9,565.457715
-3.15,3,565.479305
-1.4,7,565.52272
-4.1,2,565.542774
-3.2,4,565.565468
-3.7,10,565.644985
7.0,25,565.847801
-0.35,27,566.033595
1.15,11,566.10761
-1.5,7,566.167317
-0.5,7,566.222054
3.85,28,566.410484
-3.4,6,566.456158
-0.5,28,566.65649
-1.4,6,569.872483
-3.15,3,569.901937
-1.7,30,570.11093
0.95,14,570.211956
4.65,38,570.454667
-4.8,29,570.733266
-1.0,23,570.929852
-1.55,7,571.00345
0.3,11,571.100699
0.25,21,571.235145
-2.35,5,571.283401
-4.6,7,571.335788
-2.7,8,571.410685
-4.7,8,571.475602
-0.8,20,571.608743
1.55,27,571.772897
-4.2,3,571.797752
2.25,11,571.874242
5.3,30,572.07584
-2.75,9,572.138301
-4.3,4,572.177138
12.0,34,572.401485
-0.35,16,572.531243
6.5,20,572.676753
-3.4,5,572.706806
1.65,17,572.824729
5.8,46,573.150701
8.55,20,573.305206
6.1,34,573.917334
1.95,13,576.748122
8.6,59,577.15446
-4.5,6,577.211674
0.55,17,577.328024
17.45,72,577.819842
-3.9,71,578.283365
-1.35,6,578.333729
-4.5,6,578.37957
-4.1,2,578.396173
-1.6,48,578.67422
1.3,10,578.738788
0.15,13,578.818609
1.95,33,579.016094
1.15,14,579.115864
5.5,20,579.239197
-1.6,7,579.284449
0.6,17,579.406297
-4.2,3,579.425411
3.05,51,579.773422
-3.3,5,579.81426
-1.5,18,579.934519
-2.1,13,580.603023
3.9,46,583.648741
-2.8,10,583.71578
-5.9,20,583.858332
-1.7,9,583.923675
0.0,12,584.005531
-4.1,2,584.022511
3.4,48,584.338793
-3.6,7,584.397201
2.4,20,584.542749
-2.2,14,584.638164
-4.8,9,584.700339
15.8,67,585.125511
1.85,54,585.474558
-4.2,3,585.501899
9.25,53,585.830736
3.85,36,586.063771
2.0,22,586.233205
-3.3,4,586.262919
-1.95,11,586.334622
2.65,16,586.450036
-0.35,16,586.55899
-1.45,6,586.615821
-3.1,22,587.152144
5.85,27,590.468623
-4.3,4,590.498362
-0.85,20,590.6235
2.9,25,590.782447
-0.95,14,590.866399
-3.45,6,590.915435
-2.45,18,591.053228
-1.8,9,591.139803
7.25,40,591.416566
-0.7,8,591.48099
-2.25,4,591.522225
-4.2,3,591.545241
-2.8,10,591.620632
-0.55,38,591.867317
-3.55,8,591.923249
5.05,25,592.091425
3.15,21,592.245443
-2.4,6,592.284121
-4.1,2,592.29928
-2.0,12,592.389658
-1.8,19,592.532715
2.5,26,592.698488
2.05,93,593.31237
-5.2,13,593.398327
-4.6,7,593.446492
6.8,29,593.646296
-0.5,17,594.187551
0.55,8,594.235031
1.0,13,594.314422
5.1,22,597.021469
0.35,19,597.133519
9.2,78,597.6315
-0.65,11,597.711788
-1.6,18,597.839299
0.45,19,597.975055
2.0,14,598.06741
-3.3,4,598.093709
-4.3,4,598.124452
-1.95,22,598.263344
2.15,22,598.416713
0.55,17,598.52303
-3.5,7,598.577852
-3.2,13,598.670215
16.0,67,599.063873
-4.1,2,599.078263
5.2,43,599.359874
-0.35,16,599.466158
4.2,21,599.588847
-0.6,29,599.794106
-4.2,3,599.826214
-6.0,21,600.312636
4.2,52,603.617872
7.15,44,603.894432
-2.6,8,603.971767
1.85,14,604.083525
12.5,42,604.386475
-1.6,18,604.509154
-5.0,21,604.636543
-3.15,3,604.657753
14.05,67,605.052006
-4.3,4,605.083715
0.85,14,605.186019
-0.55,9,605.247824
-5.05,22,605.385653
0.6,47,605.690451
0.7,57,606.041049
-2.2,4,606.067039
-4.2,3,606.093663
-1.6,8,606.13966
-4.2,3,606.166793
-3.85,11,606.235461
-3.25,4,606.263495
-1.2,15,606.37983
-5.1,12,606.475188
-2.7,18,607.211439
-3.35,5,607.276727
-3.55,7,607.357538
-2.6,29,607.720263
5.05,36,612.061258
-4.2,3,612.106569
-3.75,9,612.23066
0.5,8,612.326641
-1.8,22,612.526358
-0.3,16,612.679007
7.15,23,612.916642
-3.45,6,612.968684
-4.9,10,613.074775
-4.85,20,613.259253
-0.4,20,613.424517
1.45,28,613.655001
-0.2,14,613.76418
-3.3,5,613.804063
-2.2,4,613.835586
-2.3,14,613.940326
-3.3,5,613.978811
8.45,34,614.250843
-1.55,8,614.325037
-3.8,9,614.391355
1.65,16,614.522199
-0.95,22,614.677662
3.55,17,614.814688
1.8,27,615.011222
-3.25,14,615.105633
3.15,14,615.24387
2.2,13,615.388713
-1.4,16,615.542856
26.7,106,620.634095
-1.3,26,620.823779
-1.65,9,620.898593
-0.85,21,621.041057
0.5,8,621.106199
2.0,43,621.406173
-1.0,12,621.505543
-4.1,2,621.526181
-4.9,10,621.601819
-5.3,14,621.697851
6.1,24,621.877974
15.15,26,622.099556
-0.85,10,622.176069
-3.45,6,622.220154
3.45,20,622.387521
0.4,28,622.618853
5.9,50,622.974006
-0.75,21,623.135942
-3.05,12,623.224757
3.45,30,623.579478
-5.6,17,623.764027
-4.35,15,623.916892
7.15,26,625.428312
0.4,19,625.656924
-4.8,9,625.754108
0.0,12,625.862563
0.5,7,625.927635
-4.9,10,626.021362
-4.5,6,626.06811
2.35,23,630.509252
0.75,15,630.624221
-0.7,9,630.707968
-3.85,10,630.802156
-2.0,11,630.919561
3.35,32,631.238882
-4.1,2,631.259885
-4.4,5,631.326079
-2.15,44,631.763526
-2.4,16,631.920242
-4.7,8,632.027366
3.2,32,632.295249
6.5,19,632.460614
-4.3,4,632.508037
-4.8,9,632.600646
-2.9,40,632.94635
-1.55,7,633.007671
-2.45,6,633.084154
0.75,15,633.239923
-4.85,20,633.465348
1.25,30,633.760503
-4.0,11,633.853693
-3.2,24,634.03771
1.6,21,634.246325
0.85,13,634.839254
8.35,22,635.010296
-3.15,13,635.193922
-4.1,2,635.242994
-2.25,5,635.312574
-4.1,2,635.348653
-7.2,44,635.822964
1.9,24,639.642394
1.75,24,639.934654
16.4,36,640.309212
-1.35,5,640.361153
6.8,37,640.660829
-0.7,20,640.825741
-3.3,4,640.865313
0.95,13,640.968112
-2.65,18,641.119642
-3.3,4,641.158671
-1.8,21,641.326976
-3.05,13,641.416192
-0.35,6,641.479254
1.6,36,641.82816
-4.2,3,641.87249
-3.15,3,641.906996
10.0,41,642.237189
-3.75,9,642.307288
22.0,59,642.694819
-1.85,10,642.759148
-7.9,40,643.426895
6.6,20,643.571406
-1.4,16,643.699327
-5.3,14,643.812264
7.0,36,644.101899
-2.3,4,644.138819
-2.45,16,647.143246
0.05,31,647.350281
-4.2,3,647.379914
-1.5,7,647.438013
-3.0,32,647.638362
-3.35,5,647.674986
-3.95,21,647.817775
12.7,89,648.394566
-4.3,4,648.435309
-2.35,5,648.491746
-5.7,18,648.631932
-4.25,14,648.733073
-2.85,32,648.965417
-4.2,3,648.987869
4.15,33,649.215845
-4.1,12,649.285314
0.15,11,649.370353
-4.1,2,649.386355
-2.65,8,649.451689
-3.05,12,649.542917
2.15,31,650.167225
0.25,12,650.247634
5.15,44,650.551765
-3.85,20,650.71258
-0.85,20,650.84307
-1.65,28,651.026456
-0.4,16,654.000449
8.3,32,654.211074
-2.7,29,654.415707
-2.75,9,654.476591
-3.65,8,654.532349
-3.5,6,654.577281
0.55,17,654.700891
1.6,17,654.819795
1.5,9,654.881892
4.25,22,655.034447
18.85,62,655.497742
-0.7,9,655.564886
-3.85,10,655.628958
5.4,83,656.178312
1.55,53,657.214305
-3.2,3,657.246556
-3.7,18,657.39222
0.5,7,657.438214
3.95,96,658.176368
-2.1,13,661.242894
0.1,33,661.463168
-4.1,12,661.568327
-0.7,29,661.772256
7.85,29,662.016629
-4.4,5,662.052118
0.45,18,662.179078
-3.15,3,662.201314
1.55,8,662.253395
-4.4,15,662.358221
-3.25,4,662.391545
-7.5,36,662.621235
-5.0,11,662.688808
8.05,24,662.83276
-4.1,12,662.91451
3.4,21,663.066065
11.15,32,663.263349
-6.8,29,663.444354
-4.2,13,663.561417
11.1,28,664.742935
-3.15,13,664.832165
-6.4,35,665.049947
-2.4,5,665.092622
24.75,65,665.513476
-3.15,3,665.536343
-4.2,3,665.569169
-4.6,7,665.61918
7.9,56,668.830676
0.5,27,669.001726
-2.7,8,669.050014
-0.15,14,669.14264
8.85,25,669.320227
3.15,23,669.462721
-1.0,12,669.551532
1.55,16,669.647588
6.65,32,669.85975
-0.8,11,669.937423
9.55,29,670.153932
-4.1,12,670.23753
8.95,25,670.436212
-0.85,11,670.538295
2.5,9,670.609446
3.05,23,670.784868
4.65,40,672.883285
-1.45,7,672.930279
8.6,59,673.295146
1.15,11,673.368252
-4.3,4,673.413699
-1.65,9,673.467947
6.0,34,673.690933
17.7,39,676.666904
-3.15,3,676.68992
-2.1,24,676.866311
13.55,34,677.126447
-2.45,7,677.178052
-2.3,4,677.207764
-2.4,6,677.246774
5.6,18,677.358945
1.25,10,677.426852
-2.5,8,677.489719
-0.35,6,677.529094
-0.55,17,677.644611
-3.6,8,677.703332
-0.3,17,677.835733
3.6,17,677.948513
1.05,22,678.099539
-3.2,4,678.126511
-4.2,3,678.150499
18.8,60,678.547373
1.0,13,678.637853
7.1,68,679.590937
-3.3,4,679.621422
1.5,8,679.679308
-0.45,8,679.739604
1.5,17,679.871921
-3.35,5,679.907585
-3.0,21,680.055243
-6.15,49,680.389354
0.7,16,680.500914
0.55,7,680.560424
9.4,34,683.535822
-3.95,11,683.634104
-4.1,2,683.654556
-0.5,7,683.723817
-1.65,8,683.780758
-2.6,7,683.830478
8.35,41,684.098459
13.8,37,684.3652
-1.15,23,684.510735
8.15,63,684.956851
14.05,30,685.147113
31.45,118,686.518301
1.4,21,686.655996
-2.5,6,686.701051
7.9,35,686.970899
7.2,32,687.181136
2.1,13,687.264704
0.3,9,687.333703
-3.25,14,687.433132
-2.45,6,687.470376
-4.1,2,687.491499
-2.2,14,690.447442
-3.65,8,690.512441
-4.3,4,690.549103
2.2,11,690.636407
3.45,101,691.342824
1.85,23,691.494856
-1.7,8,691.567842
-2.55,18,691.687905
-0.65,21,691.851398
8.0,36,692.080533
-4.4,5,692.126993
-3.2,3,692.150626
-4.2,3,692.175017
-3.1,14,692.297131
-0.45,16,692.412543
9.65,29,692.621327
-3.2,3,692.643215
-3.4,5,692.676098
2.35,62,693.388515
-2.2,4,693.41932
-4.4,5,693.461981
2.75,18,693.590176
11.85,52,693.937439
7.8,30,694.140978
-0.35,16,694.266089
4.7,27,697.204484
7.15,22,697.367728
-3.3,16,697.506319
2.75,24,697.664056
2.1,13,697.757628
-0.4,7,697.813307
0.5,7,697.861798
1.3,10,697.925903
-2.2,4,697.964647
-2.45,98,698.652725
1.65,18,698.767623
-1.6,9,698.843309
-1.35,15,698.966292
-0.65,8,699.024954
0.2,11,699.102759
-0.5,19,699.227106
-0.95,11,699.78781
-2.85,12,699.882501
-0.85,15,700.002896
2.45,19,700.207381
10.05,36,700.635504
-2.35,6,700.712972
0.55,17,700.929525
15.75,63,701.455926
-1.3,6,701.510207
2.5,27,701.720805
-3.65,8,706.504345
0.65,17,706.925555
-1.6,9,707.10315
-1.4,5,707.17869
7.35,21,707.433247
-3.05,12,707.601607
-4.1,12,707.79258
-1.35,15,707.984253
4.05,13,708.13485
1.5,19,708.329584
-4.15,13,708.474159
-4.7,28,708.94243
-4.5,6,709.050688
2.9,24,709.325661
-2.25,4,709.386696
-2.0,31,709.708633
-4.3,14,709.833446
1.9,25,710.341046
-3.95,11,710.430744
-4.05,24,711.775284
-0.75,23,711.923249
9.9,35,712.236931
-2.45,6,712.295458
-4.15,43,712.898225
2.65,15,713.136057
-4.3,4,713.219321
-3.5,6,713.302772
-4.5,6,713.392574
5.9,26,713.686787
-4.5,6,713.756647
-2.0,11,713.884986
7.05,36,718.241173
-4.3,4,718.287269
5.05,46,719.069997
2.5,9,719.17419
-1.75,11,719.461727
-4.9,10,719.638549
-5.9,20,719.854316
6.5,20,720.042615
0.0,13,720.16041
-1.95,27,720.427373
-1.65,9,720.551792
0.6,20,720.775414
2.85,25,721.05736
-3.7,21,721.288081
-3.6,7,721.358441
0.35,31,722.963888
-1.15,85,723.826274
-2.55,7,723.879281
1.5,17,724.044476
-2.95,12,724.13222
-2.45,6,724.185798
3.1,33,724.410096
7.15,23,724.593132
-4.2,3,724.619215
0.3,31,724.868931
-4.2,3,724.900777
-4.2,3,724.932681
-3.05,12,728.917876
1.0,17,729.058589
-4.4,5,729.098434
-2.5,16,729.246147
12.4,64,729.847023
-3.2,3,729.879716
1.45,29,730.165082
-3.45,6,730.247092
-1.8,12,730.359644
-2.9,10,730.43389
-1.35,5,730.475722
-0.95,11,730.58369
-0.9,10,730.656394
-4.1,2,730.682756
-1.65,9,730.784243
4.85,18,730.942534
-4.5,6,731.01031
-0.9,12,731.132667
6.25,32,732.073647
2.7,18,732.234985
0.85,14,732.376827
-2.25,4,732.417294
-3.55,7,732.480896
-3.1,13,732.587313
-3.6,7,732.663316
-1.35,6,732.734809
12.9,39,733.108479
-1.7,9,733.207127
0.0,12,733.342236
-2.05,12,733.463991
-2.15,23,733.658722
-6.6,102,738.105135
-1.65,8,738.17155
7.1,37,738.469373
15.55,73,739.05848
0.2,11,739.146975
-3.15,3,739.178788
-2.45,6,739.219869
-4.5,6,739.262498
-3.65,28,739.473746
-1.9,10,739.558762
-0.7,9,739.647785
-0.75,19,739.803373
-2.0,11,739.880298
-7.15,54,740.904461
-4.1,2,740.922445
-1.95,11,741.025043
-2.25,4,741.067295
-3.15,3,741.09203
-3.75,9,741.165656
-2.0,23,741.342018
-4.5,46,741.637653
4.2,22,741.814383
-3.35,5,741.857253
2.75,15,741.959036
-0.1,34,742.190545
-1.45,36,742.415151
5.35,22,745.639958
-2.35,25,745.835021
0.9,13,745.941547
-3.6,31,746.165663
15.75,61,746.553479
-4.2,3,746.577092
-3.3,4,746.608793
17.2,57,747.028946
0.8,16,747.126052
-2.45,7,747.178711
8.9,43,748.473222
-4.4,5,748.505457
-4.1,2,748.529183
9.1,61,748.935746
9.15,47,749.250304
3.3,32,749.443944
-0.45,17,749.571508
0.1,12,749.654266
1.25,30,749.889548
-2.5,27,753.108079
-6.5,26,753.32425
0.9,14,753.444607
-3.65,8,753.507603
-2.7,19,753.662467
-3.2,3,753.694151
-2.7,8,753.768872
-1.7,11,753.859668
-1.25,15,754.036774
-1.85,10,754.124846
5.15,55,754.592181
-2.85,15,754.716372
1.7,15,754.830802
0.5,7,754.894542
-5.0,11,754.985502
-2.3,14,755.544521
-4.8,29,755.764246
-1.8,31,756.079279
-1.2,13,756.185161
1.3,12,756.258837
-1.65,8,756.325203
2.15,12,756.427062
-1.45,6,756.483808
-2.6,7,756.541548
-3.25,4,756.588369
-1.6,8,756.648453
-3.2,3,756.671581
13.95,50,757.015478
-1.4,15,757.111286
-3.95,11,757.2114
2.75,17,757.363775
-1.35,18,757.527147
4.25,21,757.690507
-1.55,8,757.744989
-4.3,4,757.773314
-2.35,6,760.680207
-2.35,5,760.720489
-0.45,16,760.850449
2.9,18,761.000061
-0.5,7,761.06178
-4.1,2,761.080902
0.0,13,761.170116
-4.25,14,761.271767
1.9,15,761.382397
5.5,31,761.572156
-4.65,18,761.701616
11.55,32,761.894542
4.1,24,762.056211
3.1,23,762.955346
-3.4,5,763.021439
-4.7,8,763.090741
1.15,13,763.209019
-3.15,3,763.23999
-1.35,5,763.292073
-0.75,9,763.357348
-2.9,10,763.44255
-3.7,8,763.499149
22.75,52,763.875052
9.1,76,764.386208
-2.25,14,764.477412
-1.4,15,764.593127
-1.65,10,764.667692
2.45,19,764.811356
7.6,72,768.264257
-1.05,14,768.364915
-2.7,9,768.431397
1.15,12,768.512786
2.4,29,768.720154
5.25,41,769.026296
4.95,24,769.206589
10.25,46,770.855482
1.8,15,770.982189
-1.95,11,771.056692
-4.5,6,771.106622
0.45,18,771.247181
-1.35,36,771.501923
0.1,12,771.595265
-4.6,7,771.640686
-3.25,36,771.925083
-1.45,7,771.985803
1.9,23,772.175035
11.8,29,772.40022
6.05,25,772.586569
0.6,7,772.640566
-4.6,7,772.694317
-1.7,9,772.758224
1.35,39,773.021589
-4.1,2,773.041771
1.95,15,773.158121
0.1,12,776.232853
-3.65,8,776.301408
1.9,33,776.563927
0.0,23,776.734117
-2.3,6,776.777485
4.7,18,776.941908
-3.15,3,776.965074
1.25,22,777.150142
-4.1,2,777.177489
1.95,25,777.342081
-4.2,3,777.36477
4.8,17,777.480503
-1.55,8,777.53113
-1.9,21,778.150988
-3.2,3,778.182359
-2.85,10,778.242021
-3.05,12,778.346108
-1.9,11,778.428747
-1.3,14,778.548687
2.6,17,778.67567
18.0,68,779.140716
-3.3,4,779.17098
-3.3,5,779.208567
5.85,18,779.330314
0.8,16,779.43889
-4.15,13,779.530872
-4.25,14,779.632679
-0.8,13,779.722541
-2.25,4,779.757529
4.05,24,779.935868
-3.25,14,780.033698
1.4,23,780.188457
-3.3,5,780.221465
1.2,51,783.592512
-6.6,27,783.761737
1.9,14,783.858719
4.5,29,784.055509
-3.55,7,784.100287
-0.75,49,784.428777
-0.3,35,785.276471
-2.5,8,785.343779
-2.2,4,785.384882
-1.85,22,785.541185
-0.1,14,785.652692
3.95,35,785.923151
-2.45,16,786.032288
2.8,25,786.194797
6.7,38,786.480495
-3.3,5,786.517934
-4.8,9,786.594886
-2.95,21,786.734921
7.7,26,786.927416
-4.4,5,786.964327
-0.65,8,787.047541
-0.9,21,787.218066
-4.55,17,787.366255
8.05,36,787.660013
-2.75,12,787.789512
4.2,63,791.579285
-4.05,12,791.662955
-1.9,31,791.894791
-0.8,40,792.176152
-1.1,13,792.28037
-4.3,4,792.312042
-4.1,2,792.338667
1.45,19,793.809577
0.1,12,793.913813
17.05,47,794.228429
-0.55,18,794.343069
-0.5,18,794.45914
1.7,29,794.666604
-4.95,31,794.857347
-2.9,12,794.929386
3.0,15,795.026853
6.8,27,795.217483
-2.8,11,795.306956
-1.2,18,795.444285
-1.85,22,795.599991
-0.65,9,795.659384
1.75,15,795.764706
0.45,18,795.895436
0.3,49,799.380947
1.55,29,799.614842
11.95,80,800.206498
2.0,78,801.28368
-3.15,3,801.307032
-3.25,4,801.340173
2.25,11,801.425661
-1.45,31,801.646613
0.35,10,801.722355
0.2,10,801.796507
2.2,54,802.142861
-2.65,8,802.198629
-1.55,18,802.337945
-2.65,8,802.397945
1.6,28,802.619462
3.85,27,802.815706
-2.25,15,802.924783
-2.3,6,802.979926
-4.55,17,803.10747
15.25,87,806.719989
-4.4,16,806.854811
-4.15,13,806.94464
-1.5,7,807.000374
-4.35,25,807.173095
5.15,43,807.470608
0.95,15,808.031774
5.85,17,808.159388
7.5,22,808.312112
-3.45,7,808.367432
0.95,12,808.459829
2.75,41,808.760967
0.2,11,808.839522
-1.1,23,808.993899
-3.85,11,809.101347
-3.45,6,809.151459
14.05,48,809.484523
2.85,29,809.682555
-2.5,20,809.834613
-3.7,8,809.890888
1.45,10,809.964676
-4.6,7,810.00803
1.65,28,810.230696
-0.2,14,810.345403
0.0,13,810.439453
-2.45,16,810.567245
-3.05,12,810.661127
13.9,37,813.922852
-4.9,20,814.06426
1.15,32,814.302032
2.35,19,814.426997
-1.05,24,814.578394
-3.3,35,815.448198
17.65,41,815.778615
-3.7,8,815.852216
0.65,35,816.100057
-1.6,39,816.40998
-4.2,3,816.443742
-2.9,10,816.522738
-0.25,14,816.626003
-4.25,14,816.721108
-4.65,18,816.858608
-6.0,31,817.063437
-0.45,18,817.178175
-0.55,19,817.30302
-4.6,7,817.353215
-2.6,8,817.411994
-1.7,10,817.48873
-3.75,10,817.562222
-1.3,5,817.606579
-4.1,2,817.624683
-5.0,11,817.718321
-4.2,24,817.90284
-2.75,19,818.056627
-0.75,9,821.093987
10.35,22,821.251727
