#{"t_start": 1777634231.6859932, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
3.5,37,504.512219
-2.45,6,504.562689
-4.1,2,504.578999
1.5,40,504.835401
-2.9,10,504.904341
-4.3,4,504.937315
-0.4,16,505.030831
-3.85,33,505.234942
-4.6,7,505.285586
14.7,70,505.739508
0.25,29,505.89781
-4.4,5,505.930579
7.75,66,508.975034
-1.4,5,509.007026
11.4,43,509.256859
-4.1,15,510.303211
-1.3,5,510.336665
-3.25,4,510.362134
-3.3,5,510.401117
2.25,22,510.528063
-0.25,15,510.604424
3.05,13,510.683966
-2.45,7,510.724017
-4.2,3,510.743016
-3.9,20,510.843903
-1.8,21,510.995796
-0.55,21,511.134597
-3.7,8,511.183796
-3.8,10,511.251962
-6.95,51,511.569507
0.6,27,511.742842
-2.5,47,512.028199
-1.95,14,512.112512
-3.55,7,512.167473
16.15,70,512.589022
-2.6,7,512.634014
-2.5,17,515.324234
-4.1,2,515.342704
-4.9,10,515.413475
-2.75,20,515.507385
-4.1,2,515.522382
5.2,42,515.74865
-5.5,16,515.835911
-4.6,7,516.255036
0.45,18,516.365722
-4.1,2,516.39061
-3.15,3,516.423141
5.0,36,516.675917
9.1,29,516.98317
2.2,11,517.136946
2.9,26,517.62925
-3.3,15,517.838841
-5.3,14,518.051192
-4.5,6,518.144097
-0.6,8,518.271849
17.4,59,518.994912
-4.2,3,519.024142
-4.0,51,519.380444
-0.15,23,519.516433
0.05,11,519.587377
-1.2,34,519.818625
-4.1,2,519.836278
-2.6,7,519.91148
-0.4,7,519.97061
-1.4,37,520.21052
-4.2,3,520.233538
-4.9,10,522.864536
-4.1,2,522.885594
-1.5,18,523.008571
2.6,16,523.136909
-5.9,30,523.341071
-0.7,20,523.886468
-4.3,4,523.915323
0.5,8,523.975579
-3.9,10,524.033251
0.8,27,524.211086
-4.25,25,524.384234
-3.7,8,524.440569
2.25,10,524.518278
-2.25,14,524.613867
-5.7,18,524.732956
1.3,21,524.876115
-1.85,10,524.941121
-0.1,13,525.030943
-4.6,7,525.075944
-4.0,11,525.142356
-0.65,19,525.268264
-2.85,10,525.335264
0.8,16,525.461342
-4.35,15,525.544895
15.5,44,525.823149
-0.45,18,525.934883
5.85,47,526.219562
-3.2,3,526.245254
5.35,20,526.361612
-1.3,14,526.454468
3.45,20,526.586675
-1.5,18,529.309017
-4.4,25,529.449359
-2.25,4,529.479218
-4.1,2,529.495226
-0.65,12,529.573864
6.55,29,530.107202
1.45,28,530.316432
4.0,13,530.408917
-0.9,11,530.496524
-4.2,3,530.516292
-1.15,25,530.724311
10.95,35,530.953412
-0.25,15,531.061069
1.0,43,531.317342
2.0,55,531.710955
-4.3,4,531.735798
-2.5,8,531.801016
-1.9,22,531.983069
2.4,9,532.049064
-4.3,4,532.078821
-4.5,6,532.120059
-4.6,7,532.163346
-3.3,5,532.209382
6.3,32,532.425515
-3.15,3,532.454129
-2.05,23,532.621241
3.4,21,532.770328
-3.5,6,532.808782
-4.2,3,532.833201
11.75,27,533.019559
-2.5,9,533.087634
-0.75,10,533.1525
-4.2,3,535.986941
-2.6,7,536.039406
-2.55,7,536.087321
12.25,23,536.239595
-2.05,12,536.334496
-3.15,3,536.359672
-4.2,3,536.39164
7.05,23,536.994473
-3.75,9,537.051925
-0.75,29,537.261951
-2.2,13,537.346656
-4.4,5,537.375715
-0.05,12,537.459623
-2.3,5,537.498513
-1.55,17,537.596722
4.75,25,537.762937
-2.25,4,537.793201
-0.7,22,537.956673
-4.75,29,538.148899
10.05,47,538.504925
-4.05,12,538.601971
3.5,29,538.802404
-1.6,9,538.870591
9.5,29,539.067609
2.35,20,539.19456
-4.2,3,539.21887
-4.3,4,539.253324
0.3,9,539.320648
-4.7,8,539.375597
0.05,11,539.445274
1.95,13,539.532186
-4.6,7,539.58252
10.35,46,539.909375
-4.1,2,539.924581
-0.6,8,539.984228
-2.2,4,540.014664
8.45,32,543.023683
-4.1,2,543.039948
-3.45,16,543.137728
-3.6,17,543.659309
6.75,17,543.756083
-2.45,7,543.805502
1.15,11,543.886374
-1.05,12,543.960588
-2.7,8,544.019287
-1.5,8,544.084851
-2.35,5,544.124966
-3.1,13,544.219919
3.25,31,544.394173
9.0,16,544.496233
-4.1,2,544.516261
-4.85,22,544.674644
1.45,9,544.73913
-2.25,4,544.765692
-0.6,19,544.899478
-2.55,7,544.951304
0.65,57,545.355394
-3.55,7,545.397984
3.25,19,545.538888
-0.55,7,545.583209
-6.5,57,545.966309
5.15,33,546.164481
-4.6,17,546.261824
-3.7,8,546.320886
0.4,10,546.396311
0.7,15,546.493654
-4.6,27,549.360607
-2.45,7,549.425187
1.1,11,549.50651
-1.4,7,549.557805
1.85,15,550.094541
-0.9,11,550.178346
17.0,37,550.377082
-3.2,34,550.572081
1.9,55,550.891974
-3.6,7,550.939883
-5.05,22,551.07824
-3.25,4,551.10998
-3.05,33,551.318653
-3.25,4,551.346607
-0.2,14,551.447799
-2.8,10,551.507863
-3.6,7,551.552131
-4.2,3,551.576128
-3.35,6,551.62077
-1.3,14,551.72566
-4.2,3,551.75287
4.75,16,551.880941
0.3,9,551.946836
-4.3,14,552.038138
1.35,10,552.116981
15.8,47,552.407855
11.8,47,552.665615
-4.5,6,552.704828
6.75,29,552.865034
-4.1,2,552.886013
16.05,36,555.857878
8.9,26,556.496654
-5.4,35,556.705045
-1.9,21,556.843472
-2.25,4,556.871229
2.1,12,556.959851
-1.4,6,557.006824
2.45,20,557.153765
-2.25,16,557.266734
-3.5,17,557.385479
-1.3,5,557.428059
-4.1,2,557.452412
0.5,18,557.570309
-4.6,7,557.610205
-1.7,9,557.673442
-0.5,8,557.735062
-1.3,5,557.768706
-2.45,6,557.813033
-0.75,11,557.899785
2.2,33,558.120278
-3.4,5,558.167712
4.0,13,558.266673
4.85,88,558.902025
-3.15,3,558.929308
-2.45,16,559.03766
-1.45,6,559.077679
-2.25,4,559.117746
7.6,19,559.237855
11.75,47,559.556497
-4.1,2,559.581596
-4.3,4,559.6141
-3.6,9,559.686641
-4.3,4,559.712926
-0.75,10,559.806264
-3.55,7,559.878021
-4.1,2,559.900426
0.4,8,562.741009
-4.2,3,562.763237
-0.15,13,563.185733
-0.75,19,563.311977
-4.2,3,563.343631
14.5,53,563.721262
2.2,22,563.869356
-4.35,15,563.973046
-4.2,3,564.001301
-2.0,11,564.080214
-3.3,4,564.111722
-0.95,11,564.184878
-2.35,5,564.222924
-3.7,8,564.270337
-2.7,19,564.386652
4.25,22,564.535005
1.2,10,564.59702
-1.15,13,564.690013
0.95,23,564.887145
-2.65,8,564.946395
-5.0,21,565.095226
-0.35,7,565.142707
4.6,17,565.248749
-0.75,19,565.381386
-0.75,10,565.449371
-5.2,13,565.542156
-1.5,8,565.599613
-3.4,5,565.637633
-1.45,6,565.692824
0.35,10,565.769154
-4.9,10,565.846798
-3.3,4,565.88414
2.15,14,565.975785
0.95,24,566.139333
-2.4,16,566.26405
-1.85,10,566.334373
-3.1,22,566.493233
0.4,9,566.552952
-2.35,5,566.583967
-3.25,4,566.613198
-4.3,14,569.893829
-0.35,18,570.014795
-2.3,4,570.047241
-3.25,4,570.07794
2.4,10,570.152714
2.75,15,570.256153
-2.95,11,570.325877
-4.4,5,570.358112
-3.2,14,570.438559
4.15,12,570.535264
-0.95,12,570.646666
19.75,41,571.046546
-2.4,5,571.082653
7.95,36,571.350869
-4.1,2,571.377954
-4.9,10,571.4556
0.3,10,571.525314
0.25,10,571.59185
-2.55,7,571.638211
-2.9,10,571.698538
-1.3,5,571.729533
1.7,17,571.841976
-4.1,2,571.85772
0.25,31,572.057388
-4.2,3,572.091311
-1.75,9,572.156741
1.25,22,572.311782
6.85,27,572.495662
-3.9,10,572.579988
-0.7,11,572.658063
0.9,14,572.746987
-5.0,11,572.823004
-2.35,5,572.865027
3.55,26,573.029744
-4.1,2,573.047873
-0.95,12,573.137647
-2.7,18,573.280978
-2.15,13,573.367035
-0.4,17,573.475414
-1.0,12,573.95883
1.55,18,576.817065
6.0,14,576.90294
-2.45,6,576.948725
-3.15,3,576.974959
9.15,63,577.462056
4.25,22,577.607755
-2.05,12,577.681491
7.55,38,577.912935
-3.65,8,577.964332
-4.1,2,577.989706
-3.4,16,578.079651
1.75,15,578.181033
-2.05,12,578.257694
-3.5,8,578.314109
-1.8,62,578.706063
11.15,35,578.921851
4.0,22,579.059175
-3.65,18,579.179064
-3.35,15,579.268526
6.9,24,579.438118
3.35,11,579.508586
3.6,27,579.684582
-0.8,11,579.763869
-1.6,8,579.834766
5.35,31,580.622841
6.8,26,583.532014
13.2,49,583.872351
-2.7,9,583.93767
-2.5,7,583.981511
6.5,30,584.188746
13.8,28,584.373822
13.15,66,584.843274
-2.65,28,585.018606
1.55,27,585.180244
-0.95,12,585.265476
5.6,24,585.417382
-1.75,11,585.488528
0.65,17,585.60421
11.05,25,585.750145
-0.75,11,585.817531
-3.55,17,585.92797
-5.2,13,586.010529
3.05,14,586.12745
1.3,23,586.288152
3.6,17,586.400348
-0.9,12,586.488158
-4.5,16,586.605205
-0.6,18,587.113824
-3.4,16,587.265123
-1.8,10,590.411869
-6.6,27,590.605252
0.9,25,590.756711
-4.1,2,590.776446
-4.5,16,590.880393
-2.4,5,590.914397
-3.25,4,590.951273
-2.6,7,591.000061
-3.35,5,591.038131
-0.4,15,591.175866
-3.7,18,591.285613
-4.4,5,591.315573
-4.4,5,591.36281
5.35,20,591.519242
-2.65,9,591.595335
-4.4,5,591.640726
-1.7,29,591.809365
1.25,10,591.885282
-3.6,7,591.937147
2.3,20,592.06673
-1.3,5,592.11178
-1.15,13,592.197086
0.4,20,592.342814
0.8,25,592.524595
-3.35,16,592.630369
-3.95,31,592.818638
-4.9,20,592.949255
-3.85,10,593.016102
12.45,41,593.300248
-2.5,6,593.343964
3.25,20,593.484922
-1.5,7,593.528632
-4.1,2,593.543973
0.3,10,593.60486
3.3,40,594.293319
-3.4,5,594.332183
-0.8,11,596.959152
-1.65,10,597.020346
0.45,29,597.20099
-3.4,5,597.237004
-2.45,6,597.274716
-5.0,11,597.33707
-4.2,3,597.362388
-1.35,16,597.459958
0.6,17,597.57276
-0.3,15,597.674221
1.8,17,597.790043
4.35,20,597.934396
-0.6,19,598.057659
-0.7,9,598.123446
-2.1,13,598.214428
-4.1,12,598.293895
-3.55,7,598.337641
-3.55,7,598.384147
-3.3,4,598.409535
-4.9,20,598.543034
-2.9,11,598.626123
-1.3,35,598.842
-2.95,13,598.913849
8.95,38,599.144627
0.4,8,599.19549
-4.2,13,599.270182
-0.9,12,599.35788
-0.4,7,599.406326
4.45,31,599.601959
-2.6,18,599.709263
-5.1,12,599.817223
3.05,13,600.259542
-2.75,31,600.455914
-3.35,5,600.488638
1.6,36,603.699956
3.15,53,604.067588
6.75,18,604.217388
0.75,15,604.314912
-1.95,11,604.384387
-3.7,8,604.442473
-4.1,2,604.459302
0.05,43,604.720532
-0.9,12,604.796348
8.0,24,604.936067
2.1,22,605.071601
12.9,52,605.429648
0.75,16,605.522856
-2.75,9,605.57985
-1.85,10,605.639226
6.2,43,605.918913
-2.6,8,605.966856
-5.3,48,606.285868
-3.3,4,606.320628
5.45,21,606.473072
-2.15,13,607.174791
-3.6,9,607.26148
-0.2,15,607.43284
7.15,54,612.013842
-3.65,8,612.130413
-1.0,15,612.313245
-5.3,14,612.452091
6.6,29,612.723143
-1.7,13,612.855775
-1.5,8,612.94173
-1.7,8,613.02416
1.1,12,613.143908
2.65,28,613.379554
-5.05,32,613.638009
-3.3,4,613.678108
-1.65,23,613.858346
2.2,21,614.01402
4.45,19,614.162529
5.25,32,614.432598
1.1,21,614.587933
-0.9,12,614.669666
4.6,30,614.906765
-1.95,13,614.997021
2.25,39,615.340758
5.15,137,620.71686
8.85,69,621.23495
-3.25,24,621.386386
-0.3,15,621.502274
2.3,9,621.581067
-4.6,7,621.640831
7.1,53,622.036839
4.7,47,622.432384
-0.4,25,622.635079
15.6,33,622.865013
-1.4,17,622.990384
4.85,16,623.096642
-3.8,29,623.39044
-1.6,8,623.483256
-4.2,3,623.518361
4.35,11,623.64383
1.45,18,623.828844
-4.2,3,623.87059
-1.75,9,623.952679
16.3,43,625.677339
17.3,56,630.424817
10.8,33,630.696675
3.5,21,630.906551
-0.4,6,630.985819
11.6,42,631.412945
-4.75,19,631.602806
-1.0,21,631.806724
-3.7,8,631.875093
-2.35,5,631.94026
-3.75,9,632.055386
-3.45,8,632.117585
1.35,9,632.196407
0.35,9,632.258808
-3.35,5,632.310894
0.4,19,632.48399
3.05,12,632.59646
-4.95,21,632.771761
-1.6,18,632.932934
-2.9,21,633.16732
-4.6,7,633.229414
-4.85,20,633.445593
-2.5,7,633.535875
-4.1,2,633.559902
-0.55,7,633.627726
0.3,10,633.72304
6.4,40,634.033817
0.1,12,634.159562
-0.95,11,634.279313
13.65,41,635.07041
-2.75,9,635.282419
-1.5,7,635.383135
-4.1,2,635.413482
-3.8,9,635.514195
-3.9,10,635.615665
-0.15,13,635.75023
-3.05,15,635.894759
16.05,38,639.899004
-2.1,12,640.031812
6.35,30,640.346208
-0.3,15,640.473562
-4.8,20,640.630776
-5.0,11,640.723113
-4.6,7,640.776046
1.55,27,641.005343
2.9,14,641.119627
5.35,21,641.285979
-3.7,20,641.45013
-3.4,5,641.505871
11.65,40,641.904737
8.95,47,642.28159
-3.5,16,642.398872
-1.95,22,642.55577
-4.35,36,642.784394
2.05,22,643.325268
-1.5,6,643.365746
-2.8,30,643.569039
-0.85,12,643.665636
2.4,30,643.918802
-2.35,5,643.956382
-3.5,6,644.018868
-0.3,24,647.084516
-4.1,12,647.17323
-4.3,4,647.201293
-5.0,21,647.331657
-4.3,4,647.365404
-3.55,7,647.424178
-3.15,3,647.453655
-1.45,7,647.498074
1.35,18,647.600382
-0.95,32,647.814911
-4.5,37,648.055532
2.95,14,648.158373
8.75,39,648.411925
-2.4,6,648.472437
-3.2,3,648.506787
1.25,22,648.671122
5.3,21,648.811972
8.45,32,649.05051
-2.4,5,649.086959
-2.25,4,649.117637
-3.5,6,649.156018
3.15,25,649.317917
-4.1,2,649.339919
2.6,16,649.466017
-2.55,18,649.588246
2.35,21,649.714657
-4.1,2,650.16023
4.9,56,650.540931
-1.4,6,650.594632
4.05,77,653.986242
0.0,13,654.070626
-0.8,11,654.143365
-1.55,8,654.19646
-3.35,5,654.238705
-4.5,6,654.286298
6.25,53,654.647148
1.3,9,654.720565
6.05,23,654.877141
2.7,29,655.089934
-5.2,33,655.322265
0.6,18,655.448515
-3.1,13,655.556621
2.05,33,655.777752
0.75,15,655.873923
1.35,9,655.93229
-3.4,15,656.025615
-2.2,4,656.057165
-2.9,40,656.355797
-2.95,11,656.44627
-3.35,15,657.180727
-3.4,5,657.21269
7.2,20,657.381978
-3.8,9,657.460502
2.85,14,657.571282
4.05,25,657.749023
4.05,22,657.918635
-4.3,4,657.951757
-4.2,3,657.985248
-0.25,14,658.082201
-3.35,5,658.11307
0.05,11,658.202296
-2.35,6,661.204809
-3.55,7,661.271026
-2.4,16,661.381496
-0.9,42,661.679673
-3.05,35,661.963778
1.7,26,662.152782
-1.2,30,662.356113
13.8,45,662.657982
0.5,58,663.033615
10.45,23,663.181781
-0.55,100,664.857991
-4.15,63,665.255576
7.25,43,665.555473
-3.2,4,665.588179
-0.8,40,668.696248
19.65,68,669.12923
-10.8,100,669.786978
-2.7,8,669.842617
-2.4,5,669.886075
-1.35,19,670.028941
-2.2,4,670.057183
3.7,15,670.167781
-1.25,25,670.341972
-3.25,4,670.375585
-4.05,12,670.487208
-4.1,2,670.50922
-1.8,31,670.752295
6.45,20,670.888506
-2.3,4,670.917518
-2.5,6,670.959158
-4.9,10,672.851932
-0.05,14,672.949804
-0.6,18,673.07555
7.3,53,673.401928
-3.45,16,673.517861
19.5,34,673.744908
-2.05,22,673.868437
-2.7,8,676.647917
-4.35,25,676.820841
-4.4,5,676.86201
-2.65,8,676.934764
1.9,15,677.049672
-0.95,12,677.140425
-0.55,50,677.4754
-0.75,11,677.555298
-4.2,3,677.577021
5.15,22,677.729127
-4.2,3,677.750479
0.55,7,677.800962
-4.1,2,677.822884
1.7,15,677.91942
6.2,42,678.213955
3.55,28,678.406245
-1.5,8,678.454359
-5.3,14,678.539041
-1.0,12,678.623124
2.15,12,678.705771
3.85,25,678.881795
-2.4,5,678.915359
13.35,35,679.648207
1.55,17,679.776632
-4.1,2,679.795683
-4.8,9,679.858027
-0.3,16,679.975125
-5.3,14,680.074164
1.9,16,680.184362
5.15,22,680.321762
-0.4,6,680.37135
-0.75,9,680.437473
3.85,16,680.548325
-2.5,6,680.598325
-4.6,7,680.639679
-4.1,2,680.664189
-4.3,4,680.690537
7.4,19,683.570448
5.05,13,683.683994
-3.15,3,683.715988
1.2,11,683.802235
0.4,8,683.855217
2.2,61,684.261716
-4.7,8,684.321175
-2.45,6,684.363081
-3.35,5,684.400369
-1.9,22,684.539949
2.35,10,684.60923
-2.25,14,684.715799
4.05,13,684.813468
-1.4,8,684.863664
10.2,45,685.162861
-3.4,5,685.199719
-0.5,7,685.249838
-1.85,11,685.317317
-0.4,7,685.374479
-4.4,15,685.472976
2.8,16,685.578259
10.65,19,686.273142
-4.2,3,686.296272
10.05,47,686.604136
-5.7,18,686.731644
-5.0,11,686.814286
-2.4,5,686.860735
-4.1,2,686.879428
-5.8,29,687.078974
-4.05,32,687.298601
5.85,15,687.400446
-2.4,5,687.432024
-1.95,21,690.439456
-4.3,4,690.477184
-3.65,8,690.54019
-2.25,4,690.580206
2.85,14,690.678785
4.9,40,690.918964
-4.4,5,690.957085
3.25,10,691.036593
0.4,8,691.090854
-4.8,9,691.168442
-0.65,9,691.234504
-4.3,4,691.268979
-2.9,20,691.41292
6.55,19,691.545425
0.5,7,691.604464
-4.4,5,691.637539
0.1,10,691.70942
-3.15,3,691.741403
4.8,16,691.849514
-2.45,6,691.893488
-1.2,35,692.123999
-1.6,8,692.194259
2.35,10,692.280632
-0.5,7,692.33659
0.15,21,692.483586
-2.45,16,692.603324
4.85,16,692.994879
-0.2,26,693.181951
1.0,13,693.269435
-2.25,14,693.358178
-3.15,3,693.381032
3.25,12,693.483074
-4.3,4,693.514576
-2.25,14,693.610184
-1.8,10,693.669417
-3.95,12,693.742472
-2.5,16,693.849313
-4.1,2,693.865706
-4.3,4,693.896441
0.7,36,694.137972
-2.1,14,694.247694
-0.75,11,694.33209
-4.6,7,697.129157
-3.35,5,697.167267
-2.35,15,697.272694
0.25,11,697.350397
-3.25,4,697.396292
0.0,13,697.49346
-6.2,23,697.650095
-2.35,5,697.699627
4.1,16,697.805244
-0.9,11,697.887799
-4.7,8,697.941015
2.7,46,698.262534
-1.75,9,698.322702
-4.2,3,698.346452
4.95,15,698.454057
-4.2,3,698.474867
-3.05,22,698.635725
-4.3,4,698.666919
-3.3,4,698.694604
-0.45,18,698.809085
-2.95,11,698.901692
-4.2,3,698.926208
-4.1,2,698.945793
13.8,60,699.851868
0.95,13,699.949332
0.05,12,700.055146
7.6,21,700.3158
-0.8,20,700.547288
0.7,18,700.782254
-2.1,24,701.02856
4.6,18,701.168099
-0.85,11,701.251419
-3.2,3,701.280292
-4.3,4,701.311657
-2.75,9,701.389661
-0.5,7,701.452819
-0.75,10,701.557449
6.8,38,706.692344
-3.75,9,706.890406
-4.2,3,706.969382
-1.3,14,707.215739
5.95,35,707.657739
5.05,33,708.097762
1.5,17,708.28027
-0.1,14,708.422441
2.8,15,708.651325
-0.4,27,709.115424
5.75,39,709.537424
-2.75,9,709.628628
2.25,30,709.982094
4.95,37,711.643302
0.0,13,711.766374
-3.35,25,711.936172
14.5,62,712.594767
1.7,17,712.787806
-1.9,11,713.021533
0.05,21,713.355916
-3.1,12,713.502792
-0.95,12,713.630614
-3.25,14,713.794006
1.3,45,718.257131
9.75,29,718.660787
-2.9,11,718.931078
13.6,39,719.631032
2.85,37,720.008605
-3.15,3,720.039598
-0.65,29,720.312706
3.6,18,720.507151
-3.85,20,720.746272
-1.15,24,721.016988
2.0,23,721.277263
-1.25,16,721.436109
-4.2,3,721.467066
6.0,24,723.008361
-4.2,3,723.04348
-0.2,15,723.207304
-2.95,11,723.322206
-4.6,7,723.408278
-1.65,8,723.482145
-3.4,46,723.91582
2.6,26,724.124111
13.2,46,724.464829
1.0,32,724.718311
-2.85,12,724.808758
-3.45,6,724.860854
-0.9,12,724.998444
9.55,35,729.161558
3.65,27,729.416224
-0.3,6,729.480239
-2.25,4,729.524881
1.2,21,729.72896
-3.8,9,729.794906
2.25,12,729.900231
4.0,24,730.127208
-1.6,7,730.210765
-4.1,2,730.245168
-1.5,8,730.327814
1.9,24,730.535374
2.6,17,730.67366
-4.3,4,730.715564
-3.15,3,730.747117
-4.1,2,730.771558
-2.6,7,730.841103
0.75,15,730.978168
-2.2,15,731.127939
-3.6,7,731.201576
4.55,25,732.06946
6.05,69,732.731759
-2.45,6,732.790356
-4.1,13,732.916405
-3.95,11,733.021255
1.8,15,733.176781
-2.25,4,733.227822
-3.3,4,733.270279
-1.4,15,733.427991
-1.05,14,733.55479
6.6,38,733.877397
-2.45,6,733.945208
-3.25,25,734.139695
1.45,10,734.214567
2.85,14,737.912837
4.2,21,738.094699
-1.4,6,738.150513
2.85,15,738.264471
16.65,59,738.75725
-1.35,6,738.813246
-1.75,10,738.896407
-4.4,15,739.004991
-0.45,16,739.122505
0.35,28,739.334618
3.35,30,739.583658
0.45,9,739.672155
3.15,12,739.762651
-0.35,17,739.896324
-4.2,13,740.615519
-1.7,8,740.679289
7.3,37,740.951826
-3.25,4,740.994387
-0.4,7,741.055752
7.85,26,741.280118
5.15,57,741.652868
-5.15,23,741.836071
-2.35,6,741.88356
-3.25,14,741.980177
0.8,14,742.074911
9.35,62,745.531954
-3.7,8,745.599112
1.8,15,745.7093
1.15,21,745.882211
-2.0,12,745.975651
-3.25,15,746.069147
-2.3,5,746.115007
8.1,23,746.27414
-0.8,20,746.391218
-3.8,20,746.519974
-2.75,32,746.756582
4.15,21,746.919162
-4.9,10,746.986058
-1.45,26,747.158707
-4.95,21,748.299869
-2.35,5,748.342624
1.6,37,748.594916
-0.35,7,748.648701
5.3,21,748.785301
6.85,48,749.119952
3.0,45,749.392242
1.6,27,749.586957
-3.25,4,749.613064
4.6,17,749.7307
-2.3,6,749.790858
-2.15,14,749.887934
9.05,39,753.207982
-4.3,4,753.24724
-2.5,16,753.380888
-7.6,37,753.68516
0.6,16,753.817375
-0.1,14,753.96889
-4.3,4,754.024765
0.7,16,754.175056
-3.7,8,754.257601
7.25,52,754.67259
2.6,17,754.807338
-0.85,23,755.006152
-2.55,7,755.498923
3.6,20,755.660225
-0.25,15,755.78885
-1.55,7,755.866534
-2.45,7,755.926635
-4.7,8,756.01813
3.6,23,756.205181
-2.9,21,756.360319
-2.4,7,756.411526
-3.15,3,756.441794
-0.55,8,756.515809
-3.4,5,756.562629
1.2,61,756.995771
4.1,32,757.241212
-4.3,4,757.273052
7.15,23,757.491657
4.95,26,757.689395
14.05,36,760.825362
5.35,21,760.99706
8.5,31,761.239056
2.1,14,761.340319
11.05,75,761.825191
12.2,63,763.012381
-2.85,10,763.106737
-4.1,2,763.134748
-1.1,16,763.277814
-3.9,10,763.351208
-0.95,22,763.532071
12.25,37,763.787405
-3.05,12,763.873046
-4.0,13,763.959178
9.0,37,764.211722
-3.2,13,764.290679
-1.7,10,764.364971
-3.8,9,764.432327
-0.8,10,764.500416
2.25,21,764.65302
-3.35,5,764.693171
-2.6,9,764.756146
-1.5,7,764.807749
-4.35,15,764.925948
3.55,18,765.058217
-2.0,11,768.046364
-3.2,3,768.071195
-4.4,5,768.110098
-2.7,9,768.185008
-3.2,4,768.218175
16.7,76,768.761333
-1.65,10,768.841443
0.0,13,768.931506
11.85,37,769.205471
-4.1,2,769.228433
-3.15,3,769.252241
-3.5,16,769.372367
0.15,11,769.454405
-3.35,5,769.492773
-4.7,18,770.927068
-2.65,51,771.33088
0.45,49,771.672822
-3.15,13,771.774474
-4.2,3,771.797773
-2.9,11,771.877779
-3.55,7,771.950351
-0.65,10,772.031989
-3.55,7,772.094559
-2.1,22,772.269315
0.1,12,772.351214
5.35,32,772.602573
0.5,16,772.725318
-1.55,7,772.77147
1.45,9,772.835618
-2.25,17,772.937139
-3.25,16,773.071518
-3.65,19,776.182246
-2.2,13,776.292237
-2.8,9,776.367621
-0.65,9,776.436381
-0.45,7,776.500329
3.65,26,776.677789
-0.3,16,776.826444
0.45,18,776.982513
6.4,20,777.142205
-4.1,2,777.16993
-3.15,3,777.198492
-3.7,8,777.254722
14.65,50,777.58007
0.5,7,777.622421
6.9,26,778.292695
-3.75,30,778.539694
2.6,28,778.750247
0.85,35,778.976872
0.45,9,779.041974
7.0,23,779.206842
-2.8,10,779.277158
-2.5,6,779.31704
-3.4,5,779.355975
9.1,54,779.73739
-0.7,9,779.799827
-2.55,17,779.929641
1.9,35,780.170325
-3.05,12,780.254762
-2.95,21,780.398524
-0.7,21,783.55094
-4.2,3,783.573995
6.35,49,783.904787
4.0,37,784.152152
-4.1,2,784.169378
-4.75,29,784.354201
-2.55,7,784.401767
13.85,50,785.370534
-3.7,8,785.440617
-2.8,20,785.590342
2.05,28,785.804442
-2.05,33,786.048013
-3.55,17,786.145991
-2.25,4,786.178101
-0.55,17,786.296064
7.9,33,786.553451
-3.7,8,786.62549
-5.9,20,786.753193
-5.85,30,786.98144
7.0,32,787.270051
-5.1,22,787.433793
-2.5,8,787.497875
0.85,13,787.604997
4.6,57,791.393807
8.0,36,791.659952
0.4,19,791.812079
-4.4,5,791.843173
-2.9,11,791.932874
2.9,26,792.106775
-6.8,29,792.33603
-0.8,10,793.7389
1.25,10,793.822682
-4.4,5,793.864914
-3.15,3,793.895148
-4.35,26,794.068748
-3.15,13,794.150614
-3.15,3,794.174339
0.85,15,794.281867
4.0,22,794.416227
-1.2,16,794.529284
-3.75,9,794.592278
11.7,28,794.774422
0.05,52,795.102939
4.75,25,795.290438
-4.8,9,795.367466
1.5,31,795.586761
3.1,63,796.043562
-5.15,23,799.301545
14.55,72,799.887452
-4.1,2,799.912134
-4.1,2,799.930774
4.95,15,800.042583
3.15,21,800.178591
-4.1,2,800.193894
-3.2,3,800.222484
6.9,45,801.065131
-0.6,7,801.115101
1.7,17,801.230286
-2.15,13,801.327142
0.3,9,801.393893
-1.35,5,801.439899
1.2,11,801.5276
-3.9,11,801.600182
3.0,24,801.765048
-1.35,6,801.817256
-5.4,15,801.91198
2.1,53,802.262405
6.7,18,802.395041
-1.3,5,802.448
8.85,56,802.865202
2.5,19,803.019101
-3.35,5,803.054104
4.25,22,803.207556
6.35,33,803.437598
-2.75,10,806.5024
-3.15,3,806.525138
2.85,15,806.64527
0.0,13,806.748069
-5.4,35,806.997625
5.8,30,807.215324
-3.25,15,807.314997
7.55,29,807.517652
-0.35,15,808.081277
-1.5,18,808.212768
7.3,33,808.449811
-5.6,17,808.572569
-2.25,4,808.603606
-2.9,10,808.68877
1.75,46,809.016221
0.45,8,809.084229
9.15,135,810.052968
-7.35,55,810.487072
-4.2,3,810.510981
-3.6,8,810.56544
-0.5,18,810.716212
-4.65,18,813.83346
7.1,26,814.015961
5.0,15,814.128034
-5.1,22,814.285036
0.8,16,814.390111
5.15,33,814.60902
-3.35,5,815.266592
4.1,22,815.416113
4.8,28,815.618287
-3.35,5,815.670255
-6.1,22,815.872831
2.95,23,816.025288
-1.55,9,816.091063
0.15,21,816.260695
-1.6,17,816.388854
-4.5,47,816.754575
-4.4,5,816.794161
-3.45,6,816.840637
4.95,17,816.950148
1.6,16,817.055436
9.6,46,817.368694
2.85,14,817.46954
-4.4,5,817.511379
0.1,11,817.591452
-3.95,11,817.692096
14.2,25,817.881918
