#{"t_start": 1777634231.6929932, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-5.35,25,465.456758
1.85,27,465.621092
1.9,14,465.704877
1.05,14,465.779104
1.45,18,465.879859
-4.0,21,465.994748
6.3,49,466.30796
3.95,24,466.478024
-1.6,8,466.539459
0.1,12,469.224085
7.95,39,469.47564
9.25,53,469.807442
-4.7,8,469.861871
-4.1,2,469.878598
14.55,57,470.236046
2.25,12,470.325903
2.8,25,471.009277
-4.1,2,471.025396
-4.1,2,471.039914
1.6,18,471.135502
-4.3,4,471.16024
-4.5,6,471.199968
-4.1,13,471.271465
-5.1,12,471.357899
9.2,44,471.618593
-2.6,8,471.675113
9.35,54,472.066013
-2.75,29,472.260137
-4.3,4,472.288482
-4.1,2,472.309957
-1.35,5,472.340801
0.35,29,472.5063
-4.1,2,472.526784
0.6,16,472.643457
-1.0,32,472.873386
-4.2,3,472.901696
-2.3,5,472.934815
7.95,45,475.813399
-3.35,15,475.900086
1.95,13,475.977031
-2.1,13,476.085466
7.55,40,476.314219
-5.5,16,476.41693
-4.1,14,476.504686
-3.35,5,476.539656
-9.8,69,477.37572
5.75,27,477.545309
-3.65,8,477.605042
-3.05,12,477.713494
-0.15,15,477.83628
7.35,42,478.118164
-1.85,10,478.183155
-4.7,8,478.246644
-3.8,9,478.307021
-5.7,28,478.489853
-3.25,36,478.709424
-3.35,5,478.751714
-1.95,11,478.825509
-3.15,3,478.84527
-0.75,9,478.905915
-0.05,16,478.992994
-1.55,22,479.148146
-4.2,3,479.171092
-4.2,13,479.261867
5.85,38,482.010196
-2.8,10,482.064203
-4.4,5,482.096785
-4.1,2,482.113508
-4.4,15,482.21007
-4.45,26,482.37101
-4.2,3,482.398445
-3.7,9,482.445575
0.35,48,482.7179
5.2,34,483.942431
-2.7,9,484.004448
1.0,14,484.099108
-5.3,14,484.204262
13.75,75,484.653077
2.45,38,484.894987
-4.0,21,485.037524
-1.15,24,485.203179
9.05,45,485.470513
-5.95,81,486.036574
-4.6,7,486.079431
4.4,61,489.125016
-4.5,16,489.220604
-0.5,20,489.343456
-1.65,9,489.389166
-4.6,7,489.432868
-4.15,13,489.518955
-0.65,22,489.637485
-2.7,9,489.697808
1.0,32,490.854818
-0.8,12,490.935225
-3.35,5,490.964561
-2.3,5,490.992743
-4.2,13,491.068181
-0.8,31,491.253435
-1.5,28,491.432524
0.2,61,491.809693
-3.6,7,491.858314
-4.2,3,491.887315
-0.35,35,492.095331
2.8,15,492.192044
-3.15,3,492.222405
-3.15,36,492.485314
-4.2,3,492.507776
-1.3,5,492.545248
-2.2,39,492.776515
-0.55,8,492.84219
1.25,19,492.962648
-2.45,17,495.776454
-0.75,19,495.911058
0.0,12,495.9887
0.2,30,496.195096
20.2,55,496.522987
-3.05,12,497.733008
-4.1,2,497.749867
3.25,22,497.899763
-2.0,12,497.967913
-3.7,18,498.089067
-4.1,2,498.105608
-2.75,9,498.156171
-4.2,3,498.184855
-2.2,44,498.448484
-2.95,11,498.512626
7.0,34,498.684005
-5.3,14,498.762422
-4.7,8,498.817615
-3.75,9,498.864882
5.1,13,498.957652
-1.3,17,499.061244
-2.3,36,499.255531
1.4,9,499.305404
-5.3,14,499.385693
-4.3,4,499.416477
2.75,19,499.517098
8.0,26,499.652561
-4.8,9,499.712398
4.3,52,502.435364
-3.0,12,502.519823
-2.8,10,502.581152
1.3,39,502.815287
-3.15,3,502.837798
-4.1,2,502.852962
7.1,36,503.076867
2.75,25,503.626624
7.95,27,503.796408
-2.8,10,503.855648
-3.25,24,503.988632
-4.8,9,504.038593
-4.2,3,504.059224
4.05,34,504.261338
-1.8,41,504.518532
2.7,25,504.679708
4.8,15,504.776283
-3.35,5,504.812201
3.45,53,505.150195
1.25,9,505.210405
-2.45,6,505.246865
-1.0,22,505.382395
-0.35,16,505.484518
-0.6,8,505.544346
3.1,22,505.690006
1.75,35,505.895538
-1.1,14,508.631991
-2.1,15,508.717879
9.85,30,508.894771
5.2,39,509.12241
-3.6,8,509.173305
-0.9,13,509.254993
1.2,11,510.271338
-0.2,14,510.365528
5.35,43,510.61254
-4.4,5,510.644495
-7.9,40,510.86246
-2.15,23,511.027382
-4.4,25,511.193695
8.05,35,511.418287
1.55,40,511.660171
-1.75,31,511.858075
7.2,42,512.118604
-5.45,26,512.274198
-2.5,10,512.330199
-2.7,9,512.385619
-0.55,8,512.437853
-1.35,16,512.5433
-2.75,19,512.65575
0.7,16,515.355146
-4.2,3,515.374139
-4.1,2,515.388246
1.5,40,515.597469
-3.2,3,515.621479
5.85,27,515.760128
3.1,25,516.283604
3.9,16,516.397968
-0.45,7,516.455807
-2.8,19,516.578472
-4.0,12,516.674906
0.35,18,516.796836
-4.3,4,516.874636
-6.0,21,517.194149
20.4,75,518.371993
3.55,38,518.913226
-1.0,14,519.005402
2.05,23,519.186323
-1.3,15,519.288646
11.0,25,519.445962
4.7,16,519.540646
2.0,13,519.631823
-5.7,18,519.745478
-3.0,12,519.837012
-2.25,4,519.880473
-2.3,4,519.918703
-4.5,6,519.970509
1.65,17,520.089348
-2.15,14,520.163061
-3.35,5,520.19353
-5.2,23,522.921588
-0.6,9,522.983203
0.15,30,523.224931
-2.2,4,523.254027
1.75,25,523.438758
13.45,51,524.152861
3.9,16,524.273597
-1.85,11,524.34358
-2.5,17,524.461115
-3.25,4,524.494167
-2.35,5,524.533454
5.95,26,524.702374
-1.25,15,524.801662
-3.25,4,524.830405
2.55,19,524.967941
-4.6,7,525.009396
14.75,59,525.407877
1.25,10,525.48118
1.7,16,525.57385
0.25,60,525.953598
-2.45,6,525.986158
-4.5,6,526.032717
2.8,31,526.203448
1.0,13,526.291079
-3.0,21,526.423805
-1.35,6,526.468005
-0.35,15,526.560169
1.35,31,529.365553
7.7,18,529.462466
-3.15,3,529.492789
-4.8,9,529.547215
-0.55,27,530.061085
7.5,29,530.282295
5.75,36,530.555123
-1.55,18,530.689225
-2.6,8,530.763321
2.95,24,530.912423
-2.65,8,530.968101
-4.2,3,530.990361
-3.3,5,531.026828
-1.2,34,531.224446
16.4,53,531.551363
-4.3,4,531.59843
-4.1,2,531.625742
-3.45,6,531.672584
-3.95,11,531.758086
-1.5,7,531.830391
-3.65,8,531.88393
-0.6,7,531.943611
-2.6,7,532.00107
-2.3,14,532.096806
-3.2,13,532.187253
-4.1,12,532.275584
-0.3,6,532.322984
-3.15,3,532.343328
-4.2,3,532.364415
-1.95,12,532.452671
15.25,59,532.859725
-1.65,9,532.92263
4.7,17,533.050743
-1.4,7,533.102154
11.35,54,536.287713
1.25,10,536.375634
-3.6,7,536.42288
-3.65,8,536.919756
-2.8,20,537.068135
-1.35,6,537.101685
-2.2,4,537.128945
-1.3,5,537.165648
8.5,40,537.437155
1.35,9,537.506882
0.35,9,537.556003
-3.55,7,537.600074
-3.7,8,537.655017
-3.1,12,537.720753
3.75,17,537.854627
14.65,71,538.331242
-3.3,5,538.37952
0.2,10,538.471751
-5.2,13,538.579755
-4.2,13,538.672684
2.8,15,538.775147
14.4,33,539.012765
-3.75,9,539.071144
-3.45,16,539.167868
20.95,54,539.546634
-0.05,25,539.709945
7.35,50,542.841502
-4.1,2,542.863102
-3.0,11,542.957358
10.15,65,543.782578
-2.6,8,543.839708
0.6,7,543.894854
6.05,14,543.981077
-2.4,5,544.024174
-3.25,4,544.05173
-4.2,13,544.153107
-4.3,4,544.18333
5.45,51,544.49424
-2.85,11,544.579039
0.15,31,544.798243
-1.2,14,544.899341
-0.9,12,544.989837
-1.55,7,545.043857
-2.6,18,545.158423
-2.4,6,545.201787
6.65,57,545.605226
1.8,15,545.719079
1.4,19,545.836789
-4.6,7,545.881136
-1.05,12,545.949208
-0.05,12,546.018389
4.35,51,546.348335
-0.35,16,546.444788
-3.25,4,546.475049
-1.8,9,546.536325
0.15,11,546.616445
-1.55,7,549.344862
-2.3,5,549.392306
-2.4,6,549.443911
5.0,33,550.109248
-0.45,6,550.152736
7.1,42,550.394804
0.45,17,550.486753
-2.5,7,550.526234
-6.5,26,550.679371
4.35,39,550.90623
-2.3,14,550.998124
1.1,12,551.07723
-3.1,13,551.152621
-2.6,7,551.1982
-2.0,14,551.289558
-0.75,10,551.367334
-2.65,8,551.420796
1.95,13,551.507511
0.35,28,551.70418
4.55,17,551.842401
-4.8,9,551.909265
4.2,25,552.081113
0.6,16,552.187361
-0.8,11,552.26476
-0.8,20,552.375136
-0.55,8,552.430857
1.7,26,552.557598
-3.35,5,552.593603
-4.5,16,552.688366
-5.4,25,552.827027
-0.35,6,552.869014
-3.6,7,552.925443
-3.15,3,552.950549
-4.6,7,552.999861
-0.05,15,555.82114
2.7,25,556.441931
-3.2,3,556.464007
-2.25,4,556.504559
4.0,13,556.57476
1.8,24,556.718278
0.55,7,556.763303
-0.55,7,556.80426
-3.2,3,556.826951
11.75,29,557.048237
-1.65,9,557.108611
5.45,20,557.249996
-3.4,5,557.289501
-2.35,15,557.397339
-0.45,7,557.463541
2.8,24,557.614207
-4.5,6,557.650435
-3.15,3,557.683434
-0.05,12,557.771706
-3.8,9,557.836782
-3.35,5,557.873527
1.6,28,558.05449
-0.55,29,558.295435
-3.75,9,558.362101
-3.3,4,558.392196
-4.3,4,558.421577
-3.5,6,558.458663
-4.2,3,558.480567
-4.1,2,558.496241
-4.3,4,558.525798
-4.5,6,558.573034
-2.3,5,558.611673
-2.55,7,558.655802
0.45,8,558.708977
-4.1,2,558.723875
-3.95,11,558.796499
1.3,10,558.869096
-5.8,19,559.003309
-2.9,10,559.0819
-3.4,5,559.12189
1.4,19,559.241393
-1.5,8,559.300245
0.15,11,559.370824
-1.35,6,559.407224
-0.65,8,559.458249
-4.6,7,559.513253
14.1,33,559.773019
-2.8,9,559.876269
-0.65,28,563.193644
-4.1,2,563.210136
0.5,7,563.259812
-0.65,8,563.309175
1.45,24,563.479797
-3.6,17,563.589734
2.5,28,563.806321
-4.1,12,563.883834
-1.3,15,564.000036
3.4,20,564.140615
7.25,31,564.332667
-0.55,28,564.514876
-1.2,14,564.616396
3.85,14,564.719242
-3.15,3,564.748406
-1.3,5,564.803493
-0.05,14,564.901534
-3.7,18,565.029435
28.95,81,565.584871
-4.05,12,565.692952
-0.7,9,565.751143
-0.4,8,565.816742
-4.3,4,565.856797
-1.8,9,565.917873
0.8,16,566.019594
-3.65,8,566.073487
1.4,8,566.138217
-2.4,6,566.186323
3.9,13,566.285053
1.4,9,566.343488
-0.4,18,566.471198
-3.25,25,566.641378
-4.0,11,569.910934
3.5,18,570.024231
-0.65,20,570.171891
1.55,19,570.298158
0.2,30,570.494725
0.5,8,570.559546
-4.1,2,570.58348
1.55,8,570.665644
1.6,16,570.833029
-2.35,15,570.966884
-0.75,19,571.124016
-4.3,4,571.151039
-3.25,4,571.182549
1.45,10,571.24491
0.05,12,571.350756
4.55,29,571.560806
5.75,48,571.880859
-3.75,9,571.929835
-1.95,11,572.00446
3.2,23,572.186142
-2.0,14,572.274346
2.05,12,572.353643
2.9,15,572.459143
-2.2,4,572.493657
-3.95,11,572.584824
-3.45,26,572.755358
-4.7,8,572.806628
3.75,19,572.937472
-0.8,10,572.998649
0.0,12,573.089982
-4.2,3,573.113553
0.55,17,573.250966
-3.35,5,573.292112
-1.8,20,573.413457
-4.0,11,573.502557
-3.5,6,573.932063
-0.65,10,576.734121
5.2,36,576.986182
-3.7,10,577.054409
-2.65,18,577.185469
-1.05,12,577.277779
-0.05,14,577.393317
-6.0,21,577.552768
-4.05,12,577.628494
-2.65,8,577.679495
-5.0,11,577.740233
-0.95,12,577.806522
-2.4,7,577.857647
1.35,20,577.998042
4.1,23,578.125929
-4.1,2,578.143016
-4.1,2,578.159595
-0.1,13,578.241173
-1.05,13,578.349034
-4.6,7,578.403171
-4.2,3,578.426193
16.35,64,578.79561
-1.45,28,578.967195
-2.65,8,579.020186
-4.5,6,579.064382
-0.85,11,579.134461
-1.0,32,579.335039
-4.1,2,579.357312
7.5,19,579.481475
17.35,57,579.878515
4.15,25,580.631606
-3.3,4,580.658954
-4.1,2,580.679649
-1.85,10,583.476682
-3.6,17,583.58634
1.65,18,583.705781
2.7,26,583.894548
-4.9,20,584.040145
-1.9,21,584.171349
-0.4,6,584.217582
10.0,24,584.379098
-1.75,9,584.446157
3.15,21,584.59229
-1.35,6,584.63934
5.35,24,584.800249
-0.75,10,584.869968
-4.1,2,584.887424
-4.4,5,584.916842
-1.65,39,585.148151
-2.55,8,585.205806
-2.55,7,585.24813
0.05,11,585.316542
9.85,37,585.568065
9.75,29,585.732502
6.55,41,585.992353
-0.55,10,586.078942
-0.8,19,586.211211
1.5,18,586.342044
1.3,22,586.501252
0.9,15,586.620425
1.15,23,587.161039
1.65,15,587.31398
1.45,9,590.442142
1.55,19,590.574983
1.25,40,590.825459
-1.05,12,590.916495
-2.7,20,591.070409
-4.3,4,591.108985
-4.1,2,591.126152
2.4,18,591.246297
2.85,13,591.34096
-1.95,11,591.423034
0.5,7,591.484559
-2.75,10,591.566212
5.25,40,591.827461
-3.25,4,591.854316
-2.3,4,591.890009
-0.55,30,592.092723
7.7,39,592.370536
-3.2,3,592.397645
-1.45,7,592.451358
2.75,25,592.612503
-3.7,8,592.668467
-7.4,35,592.886086
-3.0,21,593.027105
-2.9,11,593.10668
14.7,40,593.375994
-4.8,9,593.433377
11.6,29,593.634292
3.0,31,594.260855
-4.7,8,594.316178
2.3,21,597.004142
0.05,12,597.086538
-3.3,14,597.167992
-2.25,4,597.198996
10.75,40,597.442955
7.25,54,597.815807
-0.35,15,597.91704
-0.5,19,598.040944
-0.1,13,598.147443
1.3,19,598.265064
2.0,23,598.424165
-0.65,11,598.485363
-4.0,21,598.638259
-4.2,3,598.657359
-4.2,3,598.681253
-2.4,5,598.722488
0.9,14,598.794717
0.25,22,598.922325
-3.05,12,598.98676
-2.55,8,599.034763
-4.05,12,599.113125
-4.5,6,599.152938
0.5,8,599.204518
1.55,17,599.308562
1.35,21,599.453432
4.95,15,599.543509
2.9,23,599.681603
-4.3,4,599.716255
-0.05,25,600.263602
12.35,52,600.574683
7.35,32,603.768739
1.1,22,603.909454
-3.2,16,604.044686
4.75,16,604.17457
-3.35,5,604.223654
1.2,20,604.344585
4.35,19,604.480158
-4.5,6,604.523161
-1.65,18,604.623431
1.0,23,604.76488
-0.4,17,604.864347
-1.4,6,604.899066
2.55,18,605.004116
-1.95,11,605.085747
5.25,21,605.229202
-4.3,4,605.265535
1.0,13,605.340463
0.2,10,605.40764
8.25,42,605.671205
2.15,13,605.751039
-4.7,8,605.805106
-4.3,4,605.83335
2.3,30,606.010039
0.95,22,606.169528
-0.85,11,606.237023
7.85,27,606.438348
-3.85,10,606.516764
-3.35,5,607.149066
-2.45,6,607.193886
0.85,25,607.495966
1.1,13,607.671481
-2.4,5,607.735505
-3.3,4,607.779189
3.35,21,611.92676
-3.75,20,612.203458
-0.7,10,612.334174
-5.0,11,612.42286
-3.45,16,612.570941
3.1,13,612.695899
-3.15,3,612.732812
-2.3,5,612.773518
-3.25,4,612.813183
-4.2,3,612.853716
-0.05,13,612.983408
-0.75,29,613.265321
-2.75,11,613.349533
-2.9,10,613.436714
-0.1,24,613.618
-2.0,31,613.874657
7.5,39,614.175664
0.05,11,614.266884
-4.1,2,614.283619
-2.15,14,614.401367
-0.2,14,614.506558
0.0,62,614.96806
1.3,20,615.113672
4.0,24,615.360997
-3.25,4,615.413286
-0.1,13,615.525295
-2.8,9,615.605863
-5.0,52,616.662383
-3.15,34,616.992252
8.85,35,620.797311
1.25,30,621.01399
-2.25,4,621.052936
-3.4,17,621.180655
2.3,105,621.959227
-2.0,13,622.064101
-1.2,26,622.27008
-3.15,3,622.299607
2.0,25,622.51062
-2.55,8,622.579722
8.0,35,622.825938
-1.9,12,622.91591
5.85,25,623.096373
-0.1,34,623.441565
-4.2,13,623.594493
-1.45,7,623.673199
-1.25,5,623.721921
-3.25,4,623.770598
5.4,20,623.967946
-3.15,3,625.211622
-0.4,17,625.407144
8.5,30,625.767469
2.0,12,625.874228
-3.8,9,625.952634
-0.45,18,626.112332
-3.5,16,630.4869
-3.0,32,630.762794
-2.95,11,630.865677
4.45,39,631.276894
-1.4,17,631.468858
-4.05,12,631.56892
-4.5,6,631.63799
-4.4,5,631.690337
-1.5,27,631.96061
-6.25,35,632.27293
-2.55,8,632.344645
-2.4,6,632.399859
0.6,7,632.464269
-4.5,6,632.52571
-4.3,14,632.648579
4.45,20,632.818332
-1.15,23,633.044689
0.6,7,633.12342
-4.65,50,633.665255
5.25,36,633.955383
3.8,16,634.082822
-2.25,4,634.130606
-8.3,94,635.649583
-4.25,24,635.874879
-3.75,19,639.657938
-3.15,3,639.698339
-3.15,15,639.86361
-3.3,14,640.037015
-4.3,4,640.094727
9.6,29,640.371708
-3.7,20,640.526402
-0.9,11,640.610307
0.95,24,640.811391
-4.2,3,640.843849
-0.15,27,641.06797
1.1,21,641.234864
-1.4,6,641.285889
-4.2,3,641.313141
4.35,30,641.586932
6.55,28,641.852912
-4.5,26,642.086165
0.5,10,642.164624
0.0,31,642.398595
-3.5,6,642.441943
21.65,72,643.29568
-0.2,15,643.404068
-2.9,10,643.467173
-4.1,2,643.483814
-3.2,4,643.51804
-0.6,9,643.588094
7.5,31,643.840334
6.45,34,644.111487
9.6,29,647.216631
-4.2,3,647.24031
6.85,78,647.761351
11.55,41,648.013062
-0.7,13,648.113149
4.8,37,648.345252
0.1,12,648.451956
1.1,11,648.554849
-3.6,7,648.605816
7.9,37,648.862948
-3.2,3,648.893008
-2.35,5,648.929417
13.05,65,649.390361
-0.85,10,649.471516
-4.05,22,649.616241
-1.65,19,650.171124
0.15,22,650.310065
4.45,40,650.600702
-1.95,11,650.683495
8.35,52,651.034258
4.6,63,654.332055
11.0,25,654.496478
1.05,27,654.687174
1.05,12,654.77757
-1.6,19,654.904085
0.0,12,654.991889
7.45,31,655.211542
-4.1,2,655.230809
0.05,12,655.322395
-4.35,15,655.420518
-3.2,3,655.448461
-3.15,3,655.47697
0.45,8,655.53389
5.65,30,655.734718
8.15,44,656.024611
-2.25,4,656.057628
-1.85,10,656.123965
-4.1,2,656.139744
0.35,29,656.363113
-1.65,8,656.422046
-1.85,10,656.496831
-4.3,4,656.524168
1.65,15,657.275753
0.15,21,657.44122
-2.7,10,657.522058
-4.1,2,657.542431
-4.5,6,657.586221
-2.8,9,657.653946
-1.25,5,657.693142
0.25,12,657.772722
-3.7,8,657.825972
-4.1,2,657.846025
-2.4,25,658.045652
-2.8,9,658.113439
9.75,29,661.30138
-4.6,7,661.349362
4.1,22,661.495001
-0.45,8,661.572587
-0.2,26,661.744139
-2.3,4,661.787264
-0.5,7,661.839807
0.1,11,661.929779
-1.55,8,661.996129
-0.8,9,662.067346
4.4,40,662.334882
-4.4,5,662.377398
1.45,17,662.488748
2.85,18,662.60035
-0.1,35,662.813985
-2.55,7,662.868174
-3.7,9,662.928755
-2.25,4,662.963032
0.75,15,663.06818
-5.05,22,663.201781
4.65,36,663.413285
-0.65,8,663.486895
3.95,33,664.71721
17.4,33,664.940574
-1.5,18,665.05197
4.7,37,665.292966
-0.7,10,665.360022
-1.3,6,665.397309
-2.85,10,665.462237
-4.9,10,665.539452
-3.3,14,665.644021
-2.25,4,665.674364
-4.15,13,668.597066
4.15,13,668.678897
-4.1,2,668.702605
-4.9,10,668.763925
1.15,13,668.850782
-3.9,10,668.91124
-4.1,33,669.111477
-0.55,8,669.173305
-4.3,4,669.205126
-2.4,5,669.239775
-1.75,19,669.36518
-1.4,16,669.472065
-3.4,5,669.502938
-0.15,14,669.597753
10.3,33,669.803827
-0.25,28,670.006316
-3.1,15,670.117618
-2.7,39,670.412969
-3.15,23,670.620446
-2.65,8,670.675576
-4.1,2,670.698568
13.6,69,673.004282
6.9,55,673.331415
-3.5,6,673.377846
7.3,23,673.547776
-3.5,6,673.583251
1.7,17,673.694141
12.85,46,676.713908
-3.35,5,676.744599
-3.65,8,676.801796
-4.5,6,676.842894
6.25,20,677.0104
-3.25,4,677.050132
2.8,49,677.379654
4.65,38,677.646729
-4.1,2,677.662741
5.55,38,677.929325
7.4,20,678.069789
9.05,34,678.300418
-4.2,13,678.389133
-2.05,33,678.598124
0.25,9,678.668344
1.4,10,678.736005
-4.2,3,678.759068
-2.55,7,678.804558
9.8,31,679.505008
-2.45,8,679.557341
4.5,19,679.700889
-2.65,8,679.75991
-2.2,15,679.878242
-2.3,5,679.9152
4.8,16,680.02405
-0.65,29,680.223725
-2.25,15,680.323004
-4.3,4,680.349352
-3.35,5,680.393245
9.0,36,680.645056
-1.85,11,683.463836
-1.75,10,683.54036
-3.2,4,683.576583
-5.05,22,683.761204
2.5,20,683.903999
-4.9,10,683.967076
-1.85,21,684.10645
5.15,14,684.196157
-3.25,4,684.228168
-2.75,9,684.288465
-4.2,3,684.320168
0.45,18,684.443876
-4.4,15,684.538881
-3.1,13,684.628068
-2.4,6,684.674003
-3.4,5,684.716115
-0.45,7,684.762606
7.25,32,684.982218
7.3,55,685.351243
3.05,12,685.433357
0.9,14,685.525007
-3.7,8,685.580673
-4.1,2,685.600719
-2.35,5,685.636617
-0.35,15,686.302405
0.2,19,686.418915
-4.2,3,686.441926
2.05,13,686.53218
7.4,22,686.675035
-3.45,17,686.796367
-3.3,4,686.831584
-1.35,7,686.901382
-3.15,3,686.918925
-2.3,4,686.945175
-0.2,15,687.043025
3.45,31,687.243978
-4.1,2,687.266708
6.4,30,687.478754
-2.55,27,690.552124
-1.35,5,690.593012
0.2,49,690.889853
-3.7,9,690.962837
-4.95,21,691.121914
0.2,11,691.203645
15.0,37,691.469168
-0.8,9,691.543026
-4.5,16,691.658914
-2.45,6,691.707458
-2.6,7,691.762885
-2.55,7,691.806653
-5.1,12,691.897507
-3.3,4,691.92551
2.7,17,692.02437
2.85,17,692.156583
-0.95,13,692.259378
-2.55,38,692.54082
-4.3,4,692.572769
3.95,32,693.074834
0.25,10,693.145046
0.5,7,693.205184
-3.35,35,693.44954
-4.6,7,693.512995
-2.65,8,693.560172
5.0,22,693.700218
4.65,18,693.81469
-3.65,8,693.87434
-4.3,4,693.906328
0.45,8,693.960833
-0.65,10,694.021347
-5.15,23,694.19067
-1.4,6,694.2297
0.1,21,697.14017
-4.8,9,697.20658
1.1,12,697.291784
-1.25,14,697.412114
-1.65,8,697.464561
-3.2,3,697.492204
-0.65,9,697.556388
-2.75,9,697.611398
-1.7,9,697.683783
-3.1,13,697.772198
-3.7,8,697.833697
-0.2,25,698.006242
-4.2,3,698.033952
-4.3,4,698.059503
-3.15,3,698.091925
-2.35,6,698.132922
-0.6,8,698.183645
3.55,28,698.367586
-4.4,5,698.40312
-5.4,15,698.507775
-2.55,9,698.573621
-4.5,6,698.618728
0.85,16,698.730517
-0.95,12,698.816392
4.3,33,699.06815
-1.05,26,699.245971
13.45,39,700.031142
-3.65,8,700.10472
-4.05,22,700.388324
6.9,26,700.691226
-3.2,3,700.74468
-3.2,4,700.81747
-3.15,3,700.853107
-1.05,13,700.962408
2.4,42,701.310748
12.5,34,701.616293
4.8,25,706.568171
-4.8,9,706.778404
0.0,12,707.047202
5.6,32,707.472488
-4.1,2,707.498989
1.55,18,707.763761
11.35,64,708.519832
3.0,13,708.739095
1.65,18,709.059221
-4.3,4,709.118155
-3.3,5,709.186761
-2.5,26,709.45912
-3.95,21,709.66672
1.0,12,709.783526
-2.5,6,709.856492
0.35,49,711.686174
0.75,35,711.944206
7.25,55,712.478117
-4.4,5,712.562845
-4.4,5,712.641858
4.75,29,713.087454
11.6,22,713.431126
-1.1,12,713.561916
0.0,13,713.711319
-0.8,10,713.825471
5.8,28,714.199047
-2.5,16,718.268844
-1.8,20,718.456854
-2.15,25,719.032836
-4.25,14,719.210103
13.2,34,719.807174
14.6,42,720.207297
1.0,13,720.337636
-3.25,16,720.51069
-4.1,2,720.556793
5.9,26,720.843121
2.9,14,720.986449
5.2,32,721.339362
1.3,41,723.063622
-4.3,4,723.102907
-2.25,4,723.142977
-3.2,3,723.176179
-5.3,14,723.338891
-0.1,24,723.576894
-3.7,10,723.665177
-1.1,15,723.804107
-1.75,9,723.883269
2.0,13,724.004671
-4.7,18,724.153343
1.5,19,724.283326
-4.7,8,724.340611
1.1,12,724.426827
-2.25,4,724.463828
6.8,28,724.679662
11.7,29,724.937317
-4.4,5,725.000593
-3.6,7,728.921878
4.65,27,729.139719
1.55,19,729.315729
-4.1,2,729.342327
-0.4,7,729.417749
-3.4,5,729.462219
-1.3,5,729.52614
-4.8,9,729.603553
-4.4,5,729.650354
-1.6,8,729.736938
-1.95,21,729.908516
0.25,19,730.076839
-3.2,4,730.12704
-2.7,8,730.221884
-3.5,6,730.292045
11.35,63,730.867336
-1.4,16,731.024586
13.25,45,732.090733
8.05,57,732.618297
-0.55,8,732.703409
6.0,14,732.841538
-4.2,3,732.871268
-2.5,7,732.940514
1.05,13,733.06545
9.15,46,733.535037
-4.3,27,733.766989
-3.6,17,733.92469
-0.45,7,733.99592
-3.85,10,734.066192
0.05,13,734.163043
-2.4,6,734.217026
1.4,18,737.942815
-2.5,7,738.010102
-7.4,45,738.364755
-2.9,10,738.45106
6.0,25,738.664432
-4.2,3,738.693553
-2.65,19,738.851001
-4.2,3,738.876672
2.15,24,739.063205
-3.85,12,739.156592
0.4,30,739.374037
-1.55,7,739.430731
-4.1,2,739.448443
1.45,19,739.61928
-1.8,41,740.558031
1.6,16,740.690403
-0.7,18,740.824124
-0.4,6,740.869687
-2.35,35,741.16753
-3.2,4,741.210205
1.2,42,741.488143
-0.1,25,741.659987
-3.7,9,741.722597
0.35,10,741.798853
0.7,29,742.013604
0.35,12,742.098148
2.1,22,742.237015
-0.85,10,742.299753
6.05,46,745.677809
-4.2,3,745.708208
4.8,16,745.837025
1.1,11,745.920125
-1.15,23,746.079814
-4.8,9,746.152191
2.0,44,746.431796
-0.2,14,746.52434
-0.5,7,746.579211
-1.4,6,746.62165
-0.5,8,746.678576
-0.55,9,746.739671
1.7,15,746.852338
-2.35,5,746.895623
0.25,20,747.042706
1.85,24,748.193404
-4.3,4,748.222675
2.8,14,748.322283
2.35,28,748.51429
-4.5,16,748.627213
10.05,56,749.007473
1.0,28,749.191059
-0.9,41,749.446541
1.75,15,749.54689
4.9,26,749.745353
-4.7,8,749.815288
0.15,21,749.95768
0.1,10,750.039034
-2.55,7,753.128001
5.9,35,753.40981
1.75,16,753.547239
1.1,11,753.620811
-4.1,12,753.737329
0.4,20,753.917435
-2.9,41,754.340936
6.15,24,754.52455
-3.9,23,754.69987
-1.45,7,754.757656
4.15,12,754.860448
-2.35,5,754.902357
0.5,8,754.963872
-2.35,5,755.009888
2.2,11,755.548331
-4.1,2,755.566877
9.45,42,755.932388
-4.2,3,755.968044
1.2,21,756.138901
-2.25,39,756.448619
-4.05,12,756.562244
4.95,14,756.675585
-4.2,3,756.698552
-4.6,17,756.799629
-2.2,4,756.835097
0.6,7,756.87904
1.8,14,756.973255
2.3,20,757.11565
-0.55,18,757.271134
1.0,14,757.403666
-4.1,2,757.429665
7.8,27,757.634004
10.0,46,760.86204
-0.45,7,760.91759
-0.95,13,761.02405
3.6,27,761.220744
-4.4,15,761.338331
13.05,52,761.675199
0.5,20,761.797995
3.9,17,761.909116
-4.4,5,761.944659
11.15,24,762.10675
7.8,16,762.961464
-3.9,20,763.163451
-0.55,9,763.245025
4.35,19,763.397472
3.15,23,763.575714
-4.35,15,763.673414
1.95,14,763.769575
-4.1,2,763.793398
8.5,29,763.994661
19.2,79,764.530426
1.9,25,764.717256
2.1,24,764.898508
-2.35,5,764.939941
-2.6,7,764.989431
4.05,36,768.16627
-4.1,2,768.191351
-1.65,10,768.266987
1.1,31,768.481569
8.25,22,768.637454
-1.3,5,768.676718
